Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name
State Bank of India (SBI),homeloans.sbi,homegrownxelclasico.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetutorsbiz.com
Airtel,airtel.in,airtaskee.com
National Informatics Centre (NIC),cloud.gov.in,cloudcostdoctor.com
National Informatics Centre (NIC),cloud.gov.in,cloudcollectivekids.com
BSE Ltd.,bseindia.com,biondia.com
National Informatics Centre (NIC),cloud.gov.in,cloudhazy.com
National Informatics Centre (NIC),cloud.gov.in,cloudiaglobal.com
Bank of Baroda,bankofbaroda.bank.in,bankofliaoyang.com
State Bank of India (SBI),homeloans.sbi,nchomeloan.com
Indian Space Research Organisation (ISRO),sac.gov.in,smackn.com
National Informatics Centre (NIC),cloud.gov.in,cloudhighway.xyz
National Informatics Centre (NIC),cloud.gov.in,6cloud.store
National Informatics Centre (NIC),cloud.gov.in,cloudbuffer.xyz
Indian Space Research Organisation (ISRO),iirs.gov.in,iies.com
Air India,airindia.com,ai-ind.net
Airtel,airtel.in,airtoolparts.com
Airtel,airtel.in,airlne.com
Reserve Bank of India (RBI),rebit.org.in,rebise.com
National Informatics Centre (NIC),cloud.gov.in,cloud-stash.tech
National Informatics Centre (NIC),cloud.gov.in,cloudcrypt.xyz
Canara Bank,canarahsbclife.com,canvasbrief.art
parivahan sewa,parivahan.gov.in,paarivahan.com
Indian Space Research Organisation (ISRO),isro.gov.in,isoe.net.in
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-betting-uk.com
State Bank of India (SBI),homeloans.sbi,homepwrsolutions.com
State Bank of India (SBI),homeloans.sbi,homesolarac.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,buildafig.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemedialaw.com
National Informatics Centre (NIC),cloud.gov.in,clouddefenders.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudmuse.xyz
Axis Bank,axis.bank.in,axiosbio.com
Indian Space Research Organisation (ISRO),isro.gov.in,iscgroup.co.ke
National Informatics Centre (NIC),cloud.gov.in,in-clouds.com
State Bank of India (SBI),homeloans.sbi,homesforfalcons.com
National Informatics Centre (NIC),cloud.gov.in,cloudnarbonne.com
Airtel,airtel.in,airt18.com
State Bank of India (SBI),homeloans.sbi,homecinemasolutions.com
Air India,airindiaexpress.com,aiindex.one
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaepdcouncil.org
Indian Space Research Organisation (ISRO),isro.gov.in,israwow.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indac.xyz
Reserve Bank of India (RBI),rebit.org.in,refita.online
Axis Bank,axis.bank.in,axsi.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudninedating.com
National Informatics Centre (NIC),cloud.gov.in,cloudark.xyz
State Bank of India (SBI),homeloans.sbi,homdeal.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinos77za.com
Coal India,coalindia.in,coachclinics.com
Indian Space Research Organisation (ISRO),isro.gov.in,insproit.com
Air India,airindia.com,indiria.com
National Informatics Centre (NIC),cloud.gov.in,cloud-9vapors.com
parivahan sewa,parivahan.gov.in,parval.info
National Informatics Centre (NIC),cloud.gov.in,cloud-laboratory.com
Punjab National Bank (PNB),netpnb.com,netpig.com
National Informatics Centre (NIC),cloud.gov.in,cloudtrillion.xyz
Canara Bank,canarabank.com,canapacard.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewaittime.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineparkbd.com
National Informatics Centre (NIC),cloud.gov.in,cloudvolunteer.com
National Health Authority (NHA),abdm.gov.in,abed.blog
Indian Space Research Organisation (ISRO),sac.gov.in,snacqo.com
State Bank of India (SBI),sbilife.co.in,5life.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,search.forum
National Informatics Centre (NIC),cloud.gov.in,cloudrosemage.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinehosting.website
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecursos.digital
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineshare.info
National Informatics Centre (NIC),cloud.gov.in,cloudsart.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,casoniq.com
State Bank of India (SBI),homeloans.sbi,homeofthehabs.com
National Informatics Centre (NIC),cloud.gov.in,cloudnovaus.com
Vodafone Idea (VI),myvi.in,my1i.com
National Informatics Centre (NIC),cloud.gov.in,cloudsyncs.com
National Informatics Centre (NIC),cloud.gov.in,cloudmap.dev
National Health Authority (NHA),nha.gov.in,nhtpay.com
Reserve Bank of India (RBI),rebit.org.in,trellbit.com
National Informatics Centre (NIC),cloud.gov.in,cloudburger.com
National Informatics Centre (NIC),cloud.gov.in,vclouds.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudlineoutfitter.com
National Informatics Centre (NIC),cloud.gov.in,akclouds.com
Indian Space Research Organisation (ISRO),sac.gov.in,sacntum.online
State Bank of India (SBI),homeloans.sbi,homeschoolmeals.com
State Bank of India (SBI),homeloans.sbi,noreloans.com
IndusInd Bank,indusind.bank.in,industrie2.ch
National Informatics Centre (NIC),cloud.gov.in,cloudgrants.xyz
All India Institute of Medical Sciences (AIIMS),aiims.edu,aliisme.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,cafmonline.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecoinstore.com
Air India,airindia.com,aiinertia.com
Airtel,airtel.in,airlectron.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudconfidence.xyz
Reserve Bank of India (RBI),rbi.org.in,rbmin.com
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.cloud
IndusInd Bank,indusind.bank.in,industrialdealflow.site
National Informatics Centre (NIC),cloud.gov.in,cloudcoinai.xyz
National Informatics Centre (NIC),cloud.gov.in,pfcloud.email
State Bank of India (SBI),sbi.co.in,sboziy.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,ones.agency
National Informatics Centre (NIC),cloud.gov.in,cloudembassies.xyz
Air India,airindia.com,cashmirindia.com
Reserve Bank of India (RBI),rebit.org.in,rebida.com
Axis Bank,axis.bank.in,axis4.site
State Bank of India (SBI),homeloans.sbi,homex-sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudziips.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-casino-magyar.ink
National Informatics Centre (NIC),cloud.gov.in,cloudmonster.com
parivahan sewa,parivahan.gov.in,parivartaan.com
State Bank of India (SBI),homeloans.sbi,homeloanrefund.com
State Bank of India (SBI),homeloans.sbi,homedepotn.com
Indian Space Research Organisation (ISRO),isro.gov.in,israelponte.xyz
Airtel,airtel.in,aireflexe.com
IndusInd Bank,indusind.bank.in,indianasod.com
Bank of Baroda,bankofbaroda.bank.in,bankforcannabis.com
Axis Bank,axismf.com,axiom.foundation
Kfintech,kfintech.com,ktech.systems
National Health Authority (NHA),nha.gov.in,nlohas.com
National Informatics Centre (NIC),cloud.gov.in,cloudlavender.com
National Informatics Centre (NIC),cloud.gov.in,cloudcapsule.cloud
State Bank of India (SBI),sbisecurities.in,bimssecurities.com
National Informatics Centre (NIC),cloud.gov.in,cloudahead.xyz
National Informatics Centre (NIC),cloud.gov.in,lorud.com
IndusInd Bank,indusind.bank.in,indusbox.com
State Bank of India (SBI),homeloans.sbi,homan.dev
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,nbsc.app
Air India,airindiaexpress.com,airmaxexpresss.com
ICICI Bank,icici.bank.in,imcci.click
HDFC Bank,hdfclife.com,hdlife.ai
National Informatics Centre (NIC),cloud.gov.in,cloudculturestudio.com
"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,crogs.com
National Informatics Centre (NIC),cloud.gov.in,cloudsecuritypodcast.com
National Informatics Centre (NIC),cloud.gov.in,cloud2shop.xyz
Election Commision of India (ECI),eci.gov.in,ecidum.rest
Airtel,airtelpayments.bank.in,airmeta.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegoat.xyz
National Informatics Centre (NIC),cloud.gov.in,35clouds.com
Air India,airindia.com,ircindia.com
Airtel,airtelpayments.bank.in,valtricpayments.com
Indian Space Research Organisation (ISRO),isro.gov.in,insround.com
National Informatics Centre (NIC),cloud.gov.in,cloudjuno.com
National Informatics Centre (NIC),cloud.gov.in,cloudbreakthrough.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecashmachine.com
Jio,jio.com,jiotm.com
BSE Ltd.,bseindia.com,bend.fit
National Informatics Centre (NIC),cloud.gov.in,psfcloud.com
National Informatics Centre (NIC),cloud.gov.in,cloudeus.link
Income Tax Department,incometax.gov.in,incomplte.com
Indian Space Research Organisation (ISRO),sac.gov.in,sbacap.com
Income Tax Department,incometaxindia.gov.in,incaion.com
Income Tax Department,incometaxindia.gov.in,incaion.site
National Informatics Centre (NIC),cloud.gov.in,cloudhabitats.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indicindia.com
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,nrstkc.beauty
National Informatics Centre (NIC),cloud.gov.in,4-clouds.tech
National Informatics Centre (NIC),cloud.gov.in,cloudburstident.com
BSE Ltd.,bseindia.com,blueoindia.in
National Informatics Centre (NIC),cloud.gov.in,clipud.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudale.xyz
National Informatics Centre (NIC),cloud.gov.in,cacloudls.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,ai-isms.store
Election Commision of India (ECI),eci.gov.in,ecijapi.com
Income Tax Department,incometax.gov.in,incometaxqueries.com
National Informatics Centre (NIC),cloud.gov.in,cloudsforless.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camilo.bio
National Informatics Centre (NIC),authwebmail.nic.in,authedgeai.xyz
IndusInd Bank,indusind.bank.in,indusigns.com
State Bank of India (SBI),homeloans.sbi,homeperson.net
Axis Bank,axis.bank.in,aris.dev
Indian Space Research Organisation (ISRO),sac.gov.in,sabct.world
National Informatics Centre (NIC),cloud.gov.in,cloudno.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewebauth.icu
National Informatics Centre (NIC),cloud.gov.in,cloudcommunications.xyz
State Bank of India (SBI),homeloans.sbi,homelabpro.mx
Jio,jio.com,jiovani.com
National Informatics Centre (NIC),cloud.gov.in,cloudcharm.xyz
State Bank of India (SBI),homeloans.sbi,hometowncellars.com
National Informatics Centre (NIC),cloud.gov.in,cloudexclusive.xyz
Vodafone Idea (VI),myvi.in,mybviajes.com
parivahan sewa,parivahan.gov.in,paripakva.com
IndusInd Bank,indusind.bank.in,industriedekor.com
State Bank of India (SBI),sbilife.co.in,bailifei.com
State Bank of India (SBI),homeloans.sbi,home850.com
Coal India,coalindia.in,hclindia.com
State Bank of India (SBI),homeloans.sbi,homeloantv.com
Vodafone Idea (VI),myvi.in,myvivatours.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianecofuels.com
National Informatics Centre (NIC),cloud.gov.in,cloudsecurity.win
National Informatics Centre (NIC),cloud.gov.in,cloudnineonthesquare.com
National Health Authority (NHA),nha.gov.in,mnham.com
National Informatics Centre (NIC),cloud.gov.in,cloud-rectification.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudsxiamen.com
BSE Ltd.,bseindia.com,spellindia.com
parivahan sewa,parivahan.gov.in,parispa.com
ICICI Bank,icici.bank.in,iciiess.com
Axis Bank,axis.bank.in,axisvibrantia.ch
National Informatics Centre (NIC),cloud.gov.in,cloudwitharyan.tech
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedashtrading.com
ICICI Bank,icici.bank.in,icispcs.com
Election Commision of India (ECI),eci.gov.in,ejcinc.com
State Bank of India (SBI),homeloans.sbi,homeholy.com
National Informatics Centre (NIC),cloud.gov.in,cloudonchip.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,buildaion.online
All India Institute of Medical Sciences (AIIMS),aiims.edu,aifish.in
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianmandionline.com
National Informatics Centre (NIC),cloud.gov.in,cloudingtech.com
Income Tax Department,incometax.gov.in,incomesxb.shop
National Informatics Centre (NIC),cloud.gov.in,clouuds-sa.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineqazn.us
IDFC FIRST Bank,idfcfirst.bank.in,deaffirst.co.uk
State Bank of India (SBI),homeloans.sbi,homelotterynews.com
Axis Bank,axismaxlife.com,axiomai.ltd
Indian Space Research Organisation (ISRO),sac.gov.in,sachviet.us
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiamondcleaning.com
National Informatics Centre (NIC),cloud.gov.in,cloudsprovider.org
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-msg-esl.sbs
National Informatics Centre (NIC),cloud.gov.in,icloudbr.com
Indian Space Research Organisation (ISRO),sac.gov.in,fashiontrends.sa.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinelingo.xyz
Axis Bank,axis.bank.in,axisglobalone.com
Indian Space Research Organisation (ISRO),vssc.gov.in,voss.bayern
Reserve Bank of India (RBI),rebit.org.in,beritx.lat
National Informatics Centre (NIC),cloud.gov.in,cloudcooperative.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudbrain.dev
National Informatics Centre (NIC),cloud.gov.in,cloudcasts.xyz
All India Institute of Medical Sciences (AIIMS),aiims.edu,iams.info
National Informatics Centre (NIC),cloud.gov.in,cloudcostreview.com
National Informatics Centre (NIC),cloud.gov.in,cloudchill.xyz
Airtel,airtel.in,aijte.com
Income Tax Department,incometaxindia.gov.in,incaion.info
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineenglish.cv
Election Commision of India (ECI),eci.gov.in,3coins.com
State Bank of India (SBI),homeloans.sbi,homesonline.store
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaminigolf.com
Airtel,airtel.in,aionreal.online
National Informatics Centre (NIC),cloud.gov.in,cloud-doctor.com
National Informatics Centre (NIC),cloud.gov.in,cloudpublish.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudmain.eu
parivahan sewa,parivahan.gov.in,parkia.xyz
Air India,airindia.com,irini.design
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinolabs.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaepdcouncil.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,guildair.xyz
All India Institute of Medical Sciences (AIIMS),aiims.edu,aimcps.com
National Informatics Centre (NIC),cloud.gov.in,cloaude.com
Bank of Baroda,bankofbaroda.bank.in,bankoflamerica.com
State Bank of India (SBI),homeloans.sbi,homegames.dev
Indian Space Research Organisation (ISRO),sac.gov.in,saecva.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiya.digital
State Bank of India (SBI),homeloans.sbi,homewillow.com
State Bank of India (SBI),homeloans.sbi,homeloansbybeatrice.com
Vodafone Idea (VI),myvi.in,myvitaltag.com
Reserve Bank of India (RBI),rebit.org.in,rewrit.co
Kfintech,kfintech.com,fintechre.com
BSE Ltd.,bseindia.com,bbsindia.com
Reserve Bank of India (RBI),rebit.org.in,erobit.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,cometsonline.xyz
Reserve Bank of India (RBI),rebit.org.in,revbri.com
National Informatics Centre (NIC),cloud.gov.in,cloudwaste.io
National Informatics Centre (NIC),cloud.gov.in,cloudinvestors.xyz
Indian Oil Corporation Limited (IOCL),iocl.com,icola.net
parivahan sewa,parivahan.gov.in,paridhi.com
State Bank of India (SBI),sbilife.co.in,tibbs4life.com
Kfintech,kfintech.com,fintechta.ai
Indian Space Research Organisation (ISRO),sac.gov.in,sacperu.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-msg-esl.xyz
Bank of Baroda,bankofbaroda.bank.in,bobrod.com
National Informatics Centre (NIC),cloud.gov.in,cloudwahs.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinejjp.com
Jio,jio.com,jbliot.com
Indian Space Research Organisation (ISRO),sac.gov.in,axchan.sa.com
Indian Space Research Organisation (ISRO),isro.gov.in,mispro.asia
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianfood1a.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aiimageshub.com
Vodafone Idea (VI),myvi.in,moneyvit.com
Indian Space Research Organisation (ISRO),sac.gov.in,diary-learn.sa.com
Punjab National Bank (PNB),pnb.bank.in,pcnbm.bond
Indian Space Research Organisation (ISRO),sac.gov.in,snackb.dev
Indian Space Research Organisation (ISRO),sac.gov.in,sac-dd.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebotic.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineian.com
Indian Space Research Organisation (ISRO),sac.gov.in,spacam.com
Income Tax Department,incometaxindia.gov.in,inaction-media.com
Reserve Bank of India (RBI),rbi.org.in,rubiks.com
National Informatics Centre (NIC),cloud.gov.in,cloud9salon-spa.com
Kfintech,kfintech.com,iuntech.com
Airtel,airtel.in,aristelle.online
National Informatics Centre (NIC),cloud.gov.in,cloudwebdata.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camshield.app
State Bank of India (SBI),homeloans.sbi,homedogtreats.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,on7line.info
BSE Ltd.,bsestarmf.in,basestar.ovh
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemusicinstitute.com
Kfintech,kfintech.com,gsfintech.com
Kfintech,kfintech.com,inxtech.com
National Informatics Centre (NIC),authwebmail.nic.in,authiemobilhome.com
National Health Authority (NHA),nha.gov.in,nchian.cc
State Bank of India (SBI),homeloans.sbi,homeloansbyconnor.com
ICICI Bank,icici.bank.in,iecci.click
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,24onlinesmi.com
National Informatics Centre (NIC),cloud.gov.in,cloudyland.hu
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaexi.com
Axis Bank,axis.bank.in,axislicense.com
Reserve Bank of India (RBI),rbi.org.in,irbis.land
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,nhsc.us
State Bank of India (SBI),homeloans.sbi,homemdvalor.com.br
State Bank of India (SBI),homeloans.sbi,homehaven.blog
Airtel,airtel.in,airmarrel.com
National Informatics Centre (NIC),cloud.gov.in,cloud-sokuho.com
Income Tax Department,contents.tdscpc.gov.in,tsc.co.mz
National Informatics Centre (NIC),cloud.gov.in,cloud-database.com
Reserve Bank of India (RBI),rebit.org.in,rembyt.info
National Informatics Centre (NIC),cloud.gov.in,4-clouds.ru
Punjab National Bank (PNB),netpnb.com,netpoint-its.com
Punjab National Bank (PNB),pnb.bank.in,pngbuy.com
National Informatics Centre (NIC),cloud.gov.in,cloudnestsystems.tech
Kfintech,kfintech.com,anfitech.dev
Canara Bank,canarabank.com,canabook.com
State Bank of India (SBI),homeloans.sbi,homeplate.dev
National Informatics Centre (NIC),cloud.gov.in,jycloud.icu
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinovelemenyek.net
Indian Space Research Organisation (ISRO),sac.gov.in,diary-world.sa.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinosformobile.com
National Informatics Centre (NIC),cloud.gov.in,cloudatom.xyz
IDFC FIRST Bank,idfcfirst.bank.in,ifirst.link
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiancontracting.com
Vodafone Idea (VI),myvi.in,myvivabloom.com
Airtel,airtelpayments.bank.in,airtrayman.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianorganicshop.com
Bank of Baroda,bankofbaroda.bank.in,bankofandorra.com
Indian Space Research Organisation (ISRO),sac.gov.in,ewaybanner.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudgiving.com
National Informatics Centre (NIC),cloud.gov.in,cloudvector.xyz
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bsnehls.com
State Bank of India (SBI),homeloans.sbi,homeinsobha.com
National Informatics Centre (NIC),cloud.gov.in,cloudeus.cloud
Canara Bank,canarabank.com,arcabank.com
State Bank of India (SBI),homeloans.sbi,homesdealss.com
State Bank of India (SBI),sbisecurities.in,stubsecurities.com
National Informatics Centre (NIC),cloud.gov.in,cloudagentfi.com
Punjab National Bank (PNB),netpnb.com,miatmongolianairlines.net.ru
National Informatics Centre (NIC),cloud.gov.in,cloudathena.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinelifestyle.site
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecocktail.com
State Bank of India (SBI),homeloans.sbi,jkdhomeloan.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aimoms.com
Punjab National Bank (PNB),pnb.bank.in,pnbde.vip
National Informatics Centre (NIC),cloud.gov.in,cloud1agi.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudeus.xyz
BSE Ltd.,bsestarmf.in,sstar.uno
Indian Space Research Organisation (ISRO),sac.gov.in,selacs.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indicio.click
National Informatics Centre (NIC),cloud.gov.in,clouddy.cloud
State Bank of India (SBI),homeloans.sbi,homeleads.biz
Indian Space Research Organisation (ISRO),sac.gov.in,88-xx.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudeus.vip
Income Tax Department,incometax.gov.in,incomeethereum.xyz
National Health Authority (NHA),nha.gov.in,nezha5.com
Reserve Bank of India (RBI),rbi.org.in,rb0imt.beauty
National Informatics Centre (NIC),cloud.gov.in,cloudaccts.biz
Airtel,airtel.in,raintel.dev
All India Institute of Medical Sciences (AIIMS),aiims.edu,aivids.health
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bfsn.com
National Informatics Centre (NIC),cloud.gov.in,cloudsorchestration.com
IndusInd Bank,indusind.bank.in,indusiris.pk
Reserve Bank of India (RBI),rbi.org.in,rabisa.site
State Bank of India (SBI),sbi.co.in,spybia.com
National Informatics Centre (NIC),cloud.gov.in,cloudphotos.xyz
State Bank of India (SBI),homeloans.sbi,homestarone.com
National Informatics Centre (NIC),cloud.gov.in,cloudvaulted.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetickets.info
State Bank of India (SBI),homeloans.sbi,homensdaluta.com
parivahan sewa,parivahan.gov.in,parathamna.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineeinstein.xyz
Axis Bank,axis.bank.in,axistimepieces.com
National Informatics Centre (NIC),cloud.gov.in,cloudenergy.tech
Reserve Bank of India (RBI),rbi.org.in,rubil.org
Air India,airindia.com,aivoraindia.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indigedesigncollab.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetimes.site
National Informatics Centre (NIC),cloud.gov.in,cloudeus.org
National Informatics Centre (NIC),cloud.gov.in,clouddebater.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,stjacm.com
IndusInd Bank,indusind.bank.in,industrie-intouch.com
Jio,jio.com,jiong100.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewebart.info
State Bank of India (SBI),homeloans.sbi,home1restoration.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,b516.com
National Informatics Centre (NIC),cloud.gov.in,cloudlivechat.xyz
Kfintech,kfintech.com,inf0tech.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineskillbuilder.com
National Health Authority (NHA),nha.gov.in,nchian.vip
Indian Space Research Organisation (ISRO),isro.gov.in,iusr.dev
Reserve Bank of India (RBI),rebit.org.in,erbits.com
Indian Space Research Organisation (ISRO),sac.gov.in,feibeo4.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudbonsai.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineconsultation.app
National Informatics Centre (NIC),cloud.gov.in,clawfoundry.io
Bank of Baroda,bankofbaroda.bank.in,bankofserbia.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedadu.live
National Health Authority (NHA),nha.gov.in,xnhau.link
Airtel,airtel.in,airt.biz
Airtel,airtelpayments.bank.in,aireadyminds.com
State Bank of India (SBI),homeloans.sbi,homeweston.com
