Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name
Punjab National Bank (PNB),netpnb.com,netpoint.id
National Informatics Centre (NIC),cloud.gov.in,cloudaiarchives.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudsforless.com
Jio,jio.com,jiovani.com
State Bank of India (SBI),homeloans.sbi,homeperson.net
National Informatics Centre (NIC),cloud.gov.in,hficloud.com
Reserve Bank of India (RBI),rebit.org.in,erbits.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesupervise.com
Kfintech,kfintech.com,pmhfintech.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,cafesonline.info
National Informatics Centre (NIC),cloud.gov.in,cloudaion.info
Coal India,coalindia.in,calinira.com
State Bank of India (SBI),homeloans.sbi,homeclaw.dev
Reserve Bank of India (RBI),rbi.org.in,orbi2.com
Indian Space Research Organisation (ISRO),sac.gov.in,sacntum.online
BSE Ltd.,bseindia.com,biondia.com
Election Commision of India (ECI),eci.gov.in,ec2win.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,scanline.club
National Informatics Centre (NIC),cloud.gov.in,cloud-man.com
State Bank of India (SBI),homeloans.sbi,homiqons.com
Election Commision of India (ECI),eci.gov.in,esc5i4.makeup
Reserve Bank of India (RBI),rebit.org.in,beritx.lat
Computer Age Management Services Ltd. (CAMS),camsonline.com,smsonline.pl
State Bank of India (SBI),homeloans.sbi,homesolarac.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegambling.one
National Informatics Centre (NIC),cloud.gov.in,cloudnordicsolutions.com
National Informatics Centre (NIC),cloud.gov.in,cloudazz.com
National Informatics Centre (NIC),cloud.gov.in,cloudenthusiasts.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudboxxvapes.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiamondcleaning.com
National Informatics Centre (NIC),cloud.gov.in,cloudaggregator.xyz
parivahan sewa,parivahan.gov.in,pariaza.com
National Informatics Centre (NIC),cloud.gov.in,cloudbloc.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,on1ne.com
National Informatics Centre (NIC),cloud.gov.in,cloudlsolutions.com
National Informatics Centre (NIC),cloud.gov.in,cloud7-hookah.com
National Informatics Centre (NIC),accounts.mgovcloud.in,momicloud.com
Axis Bank,axis.bank.in,axistogelkita.com
Reserve Bank of India (RBI),rbi.org.in,rbizone.com
Air India,airindia.com,fairysinda.com
National Informatics Centre (NIC),cloud.gov.in,cloudnetsoft.net
National Informatics Centre (NIC),cloud.gov.in,cloudcostdoctor.com
National Informatics Centre (NIC),cloud.gov.in,cloudale.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineutopia.xyz
Air India,airindia.com,air-industriel.fr
IndusInd Bank,indusind.bank.in,industriedekor.com
ICICI Bank,icici.bank.in,iccmhi.com
National Informatics Centre (NIC),cloud.gov.in,cloudfish.sbs
National Informatics Centre (NIC),cloud.gov.in,bigcloud.dev
Reserve Bank of India (RBI),rbi.org.in,rbtxio.com
National Informatics Centre (NIC),cloud.gov.in,cloudgarrison.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudioxk.com
Kfintech,kfintech.com,kinevtech.com
IndusInd Bank,indusind.bank.in,indusafricaconnect.com
National Informatics Centre (NIC),cloud.gov.in,cloudscapeproperties.com
Reserve Bank of India (RBI),rebit.org.in,relint.xyz
State Bank of India (SBI),homeloans.sbi,homezelo.link
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiageo.com
Income Tax Department,incometax.gov.in,incomeroadmaps.com
Punjab National Bank (PNB),pnb.bank.in,pngbuy.com
National Informatics Centre (NIC),cloud.gov.in,cloudfractal.xyz
Bank of Baroda,bankofbaroda.bank.in,bankofserbia.com
State Bank of India (SBI),homeloans.sbi,homeloanservice.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,casoniq.com
Axis Bank,axis.bank.in,aios.bot
parivahan sewa,parivahan.gov.in,parval.info
National Informatics Centre (NIC),cloud.gov.in,cloudworldinc.com
National Informatics Centre (NIC),cloud.gov.in,cloudaxion.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecoaching.click
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinespeaking.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-hoa.com
Reserve Bank of India (RBI),rebit.org.in,rebirthwellnessgroup.com
Airtel,airtel.in,airtempo.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudplayarena.link
Unique Identification Authority of India (UIDAI),uidai.gov.in,fulida-ic.com
National Informatics Centre (NIC),cloud.gov.in,cloud04.click
Bank of Baroda,bankofbaroda.bank.in,bankofajerica.com
State Bank of India (SBI),sbilife.co.in,dsimlife.com
Kfintech,kfintech.com,fi-intech.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinomagic.net
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebo2fa-authid.help
Reserve Bank of India (RBI),rebit.org.in,rerabi.click
Axis Bank,axis.bank.in,axsi.xyz
Canara Bank,canararobeco.com,canadaincorporated.com
National Informatics Centre (NIC),cloud.gov.in,cloudorigin.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudframes.xyz
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bsnehls.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bs4l.online
Jio,jio.com,jiong100.com
Vodafone Idea (VI),myvi.in,mybviajes.com
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,nrsh.xyz
State Bank of India (SBI),homeloans.sbi,homeloanstitle.com
State Bank of India (SBI),homeloans.sbi,homedesigna.com
Airtel,airtel.in,airets.com
Punjab National Bank (PNB),netpnb.com,aeronomad.net.ru
Air India,airindiaexpress.com,aitripideas.com
Election Commision of India (ECI),eci.gov.in,decis.app
National Informatics Centre (NIC),cloud.gov.in,cloudcreation.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indacoin.exchange
parivahan sewa,parivahan.gov.in,parisandwatches.biz
Canara Bank,canarabank.com,canarias.events
All India Institute of Medical Sciences (AIIMS),aiimsexams.ac.in,aiseras.com
Income Tax Department,incometax.gov.in,incomeethereum.xyz
Reserve Bank of India (RBI),rbi.org.in,rbi-g.com
Indian Space Research Organisation (ISRO),sac.gov.in,sackliem.ru
State Bank of India (SBI),homeloans.sbi,homefloodguards.us
Axis Bank,axis.bank.in,axisadvisorypr.com
Coal India,coalindia.in,candia.info
National Informatics Centre (NIC),cloud.gov.in,cloudtreasure.xyz
Jio,jio.com,jioushin.com
Election Commision of India (ECI),eci.gov.in,exscir.com
Indian Space Research Organisation (ISRO),iirs.gov.in,iriso.shop
Reserve Bank of India (RBI),rbi.org.in,rmbiru.com
National Informatics Centre (NIC),cloud.gov.in,cloudaiforrookies.online
Vodafone Idea (VI),myvi.in,myvoip.link
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegoat.xyz
State Bank of India (SBI),homeloans.sbi,homesinowasso.com
Vodafone Idea (VI),myvi.in,myvitajourneys.com
Reserve Bank of India (RBI),rbi.org.in,rbmin.com
State Bank of India (SBI),homeloans.sbi,homeofshalom.com
National Informatics Centre (NIC),cloud.gov.in,cloudimpulse.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcharacter.xyz
State Bank of India (SBI),homeloans.sbi,homeloan19.com
Airtel,airtel.in,aicartel.site
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinos77poland.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,ai-ios.com
State Bank of India (SBI),homeloans.sbi,homelink.us
Canara Bank,canarahsbclife.com,canadasite.com
Jio,jio.com,jamioy.com
Reserve Bank of India (RBI),rebit.org.in,rebirth-faro.com
Indian Space Research Organisation (ISRO),isro.gov.in,fistroi.com
Indian Space Research Organisation (ISRO),sac.gov.in,space.sarl
Axis Bank,axis.bank.in,aris.dev
State Bank of India (SBI),homeloans.sbi,homeloraestates.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineskillbuilder.com
State Bank of India (SBI),homeloans.sbi,jkdhomeloan.com
Indian Space Research Organisation (ISRO),sac.gov.in,5af3c3.shop
Income Tax Department,incometax.gov.in,inmeca.com
State Bank of India (SBI),sbicard.com,kubicard.com
National Informatics Centre (NIC),cloud.gov.in,cloudpainter.xyz
Election Commision of India (ECI),eci.gov.in,ecomix.pl
IndusInd Bank,indusind.bank.in,industrialdash.com
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,impractico.com
National Informatics Centre (NIC),accounts.mgovcloud.in,mcgold.in
Indian Space Research Organisation (ISRO),sac.gov.in,aynlcht.sa.com
parivahan sewa,parivahan.gov.in,parkia.xyz
Vodafone Idea (VI),myvi.in,myvapecity.com
BSE Ltd.,bseindia.com,spellindia.com
Indian Space Research Organisation (ISRO),sac.gov.in,sacosai.com
Airtel,airtel.in,airjetfuel.com
National Informatics Centre (NIC),cloud.gov.in,cloudambient.com
National Informatics Centre (NIC),authwebmail.nic.in,authbrandly.com
Indian Space Research Organisation (ISRO),isro.gov.in,israel2025.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,buildafig.com
National Informatics Centre (NIC),cloud.gov.in,cloudpaws.store
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,on7line.info
National Informatics Centre (NIC),cloud.gov.in,myclouddy.com
BSE Ltd.,bseindia.com,bsnider.dev
National Informatics Centre (NIC),cloud.gov.in,cloudevolution.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,saecva.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetalking.com
IndusInd Bank,indusind.bank.in,industrialhumanoid.com
National Informatics Centre (NIC),cloud.gov.in,cloudpredator.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudheed.cloud
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,individualcoach.com
National Informatics Centre (NIC),cloud.gov.in,clouds.bot
National Informatics Centre (NIC),cloud.gov.in,cloudtrillion.xyz
Axis Bank,axis.bank.in,axisvibrantia.ch
Axis Bank,axis.bank.in,axisframing.co.uk
State Bank of India (SBI),homeloans.sbi,homesbylangstonturner.com
Indian Space Research Organisation (ISRO),sac.gov.in,5krace.com
Coal India,coalindia.in,calnia.com
National Informatics Centre (NIC),cloud.gov.in,kcloude.ru
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinestager.com
IndusInd Bank,indusind.bank.in,industrialdealflow.site
ICICI Bank,icici.bank.in,iciiess.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aivitamuse.com
Election Commision of India (ECI),eci.gov.in,ecfir.com
State Bank of India (SBI),homeloans.sbi,home-850.com
National Informatics Centre (NIC),cloud.gov.in,cloudwiz.cloud
parivahan sewa,parivahan.gov.in,parashine.com
National Informatics Centre (NIC),cloud.gov.in,myclouddb.com
BSE Ltd.,bsestarmf.in,sstar.uno
BSE Ltd.,bseindia.com,blueoindia.in
Punjab National Bank (PNB),pnb.bank.in,pnb-care.online
National Informatics Centre (NIC),cloud.gov.in,icloudvay.com
National Informatics Centre (NIC),cloud.gov.in,cloudcamp-poc.cloud
National Informatics Centre (NIC),cloud.gov.in,cloudbuffer.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesalessite.com
Coal India,coalindia.in,coalindia.energy
National Informatics Centre (NIC),cloud.gov.in,cloudlayer1.xyz
BSE Ltd.,bseindia.com,stakeindia.biz
Airtel,airtel.in,aionreal.info
National Informatics Centre (NIC),cloud.gov.in,cloudspire-work.com
National Informatics Centre (NIC),cloud.gov.in,cloudstreamsoftware.cloud
National Informatics Centre (NIC),cloud.gov.in,cloudcoinai.xyz
IndusInd Bank,indusind.bank.in,indusai.chat
Kfintech,kfintech.com,gsfintech.com
National Informatics Centre (NIC),cloud.gov.in,cloudcatchermusic.com
State Bank of India (SBI),homeloans.sbi,homenestor.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,amitis.style
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinelinkscan.com
National Informatics Centre (NIC),cloud.gov.in,clustd.com
Airtel,airtel.in,artello.web.tr
State Bank of India (SBI),homeloans.sbi,homelesscoinbsc.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineaeh.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-betting-uk.com
National Informatics Centre (NIC),cloud.gov.in,cloudvidyashram.com
National Informatics Centre (NIC),cloud.gov.in,cloudmerchants.com
Jio,jio.com,jioxx.gs
Reserve Bank of India (RBI),rebit.org.in,rebecaizoton.com
Coal India,coalindia.in,coalrietenbach.com
National Informatics Centre (NIC),cloud.gov.in,cloudeo.xyz
Bank of Baroda,bankofbaroda.bank.in,bankofandorra.com
IDFC FIRST Bank,idfcfirst.bank.in,ifirst.link
National Informatics Centre (NIC),cloud.gov.in,cloudchimp.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudrender.nl
State Bank of India (SBI),sbi.co.in,sbbig.co
Reserve Bank of India (RBI),rebit.org.in,rebikini.com
Reserve Bank of India (RBI),rebit.org.in,regint.io
ICICI Bank,icici.bank.in,icispcs.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinekursyazilimi.com
National Informatics Centre (NIC),cloud.gov.in,cloudwebspace.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinepsychicfaire.com
National Informatics Centre (NIC),cloud.gov.in,cloud1agi.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudfunds.xyz
State Bank of India (SBI),homeloans.sbi,homeownerstips.com
State Bank of India (SBI),homeloans.sbi,homeloansbybeatrice.com
National Informatics Centre (NIC),cloud.gov.in,cloudpaintings.xyz
State Bank of India (SBI),sbicard.com,bossicardi.com
Canara Bank,canarabank.com,canadianmarketindex.com
State Bank of India (SBI),homeloans.sbi,home-agent.ai
State Bank of India (SBI),homeloans.sbi,homefamilypoint.com
Vodafone Idea (VI),myvi.in,my1i.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecocktail.com
National Informatics Centre (NIC),cloud.gov.in,cloud-dg.com
National Informatics Centre (NIC),cloud.gov.in,cloudrelay.sbs
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinekickst.art
National Informatics Centre (NIC),cloud.gov.in,cloudlavender.com
National Informatics Centre (NIC),cloud.gov.in,kaicloud.xyz
State Bank of India (SBI),homeloans.sbi,homeroo.cz
National Informatics Centre (NIC),cloud.gov.in,cloudcleaning.xyz
Indian Space Research Organisation (ISRO),isro.gov.in,itsrooh.com
National Informatics Centre (NIC),cloud.gov.in,cloudigh.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aifish.in
Axis Bank,axismaxlife.com,animalfixer.com
IndusInd Bank,indusind.bank.in,industrialcleaningdirect.info
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinos77belgium.com
National Informatics Centre (NIC),cloud.gov.in,cloudridge-digital.uk
Air India,airindia.com,cashmirindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudrescue24.com
National Informatics Centre (NIC),cloud.gov.in,cloudaccountshq.biz
Election Commision of India (ECI),eci.gov.in,ecomin.app
National Informatics Centre (NIC),cloud.gov.in,cloudgrass.com
Bank of Baroda,bankofbaroda.bank.in,bankbread.com
National Informatics Centre (NIC),cloud.gov.in,cloudkarma.xyz
National Informatics Centre (NIC),accounts.mgovcloud.in,sumocloud.xyz
State Bank of India (SBI),homeloans.sbi,homeloansbyconnor.com
State Bank of India (SBI),sbicard.com,sbacards.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camilo.bio
National Informatics Centre (NIC),cloud.gov.in,cloudwahs.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebillpaychecks.com
ICICI Bank,icici.bank.in,iacci.click
Kfintech,kfintech.com,ftech.xyz
Airtel,airtel.in,aijte.com
National Informatics Centre (NIC),cloud.gov.in,cloud-rectification.xyz
Indian Space Research Organisation (ISRO),isro.gov.in,iusr.dev
National Informatics Centre (NIC),cloud.gov.in,cloudhood.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-finance.com
Reserve Bank of India (RBI),rbi.org.in,rjboii.com
Air India,airindia.com,airkid.com
National Informatics Centre (NIC),cloud.gov.in,cloudhabitats.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianorganicglow.com
National Informatics Centre (NIC),cloud.gov.in,cloud-sokuho.com
State Bank of India (SBI),homeloans.sbi,homeblaze.com
Indian Space Research Organisation (ISRO),iirs.gov.in,irise.one
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indipa.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,uditrai.com
State Bank of India (SBI),homeloans.sbi,homelabworkshop.net
Air India,airindia.com,aivoraindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudlab.biz
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.consulting
National Informatics Centre (NIC),cloud.gov.in,cloudbulwark.xyz
Income Tax Department,incometaxindia.gov.in,incaion.site
National Informatics Centre (NIC),cloud.gov.in,cloudskillgames.com
BSE Ltd.,bseindia.com,sheindlina.com
Indian Space Research Organisation (ISRO),sac.gov.in,ntb1.sa.com
Income Tax Department,incometaxindia.gov.in,inaction-media.com
Jio,jio.com,jioworkz.com
National Informatics Centre (NIC),authwebmail.nic.in,authedgeai.xyz
Reserve Bank of India (RBI),rebit.org.in,rebirthing-piano.com
Reserve Bank of India (RBI),rbi.org.in,urbio.co
National Informatics Centre (NIC),cloud.gov.in,cloudmain.eu
Indian Space Research Organisation (ISRO),sac.gov.in,firstchoice-cu.sa.com
ICICI Bank,icici.bank.in,imcci.click
National Informatics Centre (NIC),cloud.gov.in,cloudphilippines.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianxxx2021.com
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,ictnc.com
National Informatics Centre (NIC),cloud.gov.in,cloud1000x.xyz
Punjab National Bank (PNB),pnb.bank.in,panbe.cyou
State Bank of India (SBI),homeloans.sbi,hormonesaf.com
National Informatics Centre (NIC),cloud.gov.in,cloudpublish.xyz
State Bank of India (SBI),homeloans.sbi,homerecordings.us
National Informatics Centre (NIC),cloud.gov.in,cloudnovaus.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-shop-tr.com
National Informatics Centre (NIC),cloud.gov.in,cloudziips.com
Axis Bank,axis.bank.in,axisscheduling.co.bw
National Informatics Centre (NIC),cloud.gov.in,cloudwaste.io
National Informatics Centre (NIC),cloud.gov.in,cloudsoar.xyz
National Informatics Centre (NIC),cloud.gov.in,cloud-containers.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebettinggames.com
Indian Space Research Organisation (ISRO),sac.gov.in,edition-daily.sa.com
National Health Authority (NHA),nha.gov.in,nhantd.com
Airtel,airtel.in,airjet.xyz
National Informatics Centre (NIC),cloud.gov.in,lou.beauty
Jio,jio.com,jairos.fr
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineserver3.top
State Bank of India (SBI),homeloans.sbi,homeprops.com
National Informatics Centre (NIC),cloud.gov.in,cloudcasts.xyz
Bank of Baroda,bankofbaroda.bank.in,bankofenglandtroy.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetrials.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aimv5g.com
National Informatics Centre (NIC),cloud.gov.in,cloudemy.app
National Informatics Centre (NIC),cloud.gov.in,cloudconfidence.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-idea.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinereality.xyz
BSE Ltd.,bseindia.com,bbsindia.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewaittime.com
Airtel,airtel.in,artdiesel.com
Indian Space Research Organisation (ISRO),sac.gov.in,seatcn.com
National Informatics Centre (NIC),cloud.gov.in,psfcloud.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indicio.click
Income Tax Department,incometax.gov.in,inconx.org
National Informatics Centre (NIC),cloud.gov.in,sbmcloud.dev
Indian Space Research Organisation (ISRO),sac.gov.in,science-digital.sa.com
Coal India,coalindia.in,hclindia.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aiimpact.world
Indian Oil Corporation Limited (IOCL),iocl.com,iotcloud.icu
Canara Bank,canarabank.com,canastranews.com
National Informatics Centre (NIC),cloud.gov.in,cloudpay.cloud
National Informatics Centre (NIC),cloud.gov.in,cloverfunding.xyz
Vodafone Idea (VI),myvi.in,myvillagelovesme.com
Airtel,airtel.in,airtele.xyz
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,irccj.click
Indian Space Research Organisation (ISRO),sac.gov.in,sac-gpt.com
Air India,airindia.com,aiindianow.com
National Informatics Centre (NIC),cloud.gov.in,cloudcertguru.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemusicblog.com
Air India,airindia.com,airwestindies.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetop.org
Axis Bank,axis.bank.in,alexis66.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bisngolf.ca
Indian Space Research Organisation (ISRO),isro.gov.in,mispro.asia
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaexi.com
Indian Space Research Organisation (ISRO),sac.gov.in,snacqo.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinefantasyliveplay.info
National Informatics Centre (NIC),cloud.gov.in,cloudinfinity.xyz
Axis Bank,axis.bank.in,axishealthsupply.com
National Informatics Centre (NIC),authwebmail.nic.in,authiemobilhome.com
State Bank of India (SBI),homeloans.sbi,homebox.direct
Vodafone Idea (VI),myvi.in,myvitalearthist.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aivids.health
Bank of Baroda,bankofbaroda.bank.in,bankofuae.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinenodes.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcube.vip
National Informatics Centre (NIC),cloud.gov.in,cloud2shop.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudaxon.com
National Informatics Centre (NIC),cloud.gov.in,cloudaicoding.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebotic.com
Air India,airindia.com,irini.design
National Informatics Centre (NIC),cloud.gov.in,cloudpivot.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudgolfer.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,castleinn.info
Reserve Bank of India (RBI),rbi.org.in,rubix.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinepatim.com
Axis Bank,axis.bank.in,axistimepieces.com
Axis Bank,axis.bank.in,axisinvestment.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-astro.com
Indian Space Research Organisation (ISRO),isro.gov.in,aiseros.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,iams.info
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinoproject.com
Airtel,airtel.in,airtaskee.com
Indian Space Research Organisation (ISRO),sac.gov.in,sascms.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indicationlab.com
Axis Bank,axis.bank.in,axischiroclinic.com
State Bank of India (SBI),homeloans.sbi,homeosud.com
BSE Ltd.,bseindia.com,bend.fit
National Informatics Centre (NIC),cloud.gov.in,cloudaroq.com
State Bank of India (SBI),homeloans.sbi,homeplate.dev
National Informatics Centre (NIC),cloud.gov.in,cloudlakellc.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiogn.com
Airtel,airtel.in,airelator.com
Bank of Baroda,bankofbaroda.bank.in,bankofamdrica.com
Punjab National Bank (PNB),pnb.bank.in,pcnbm.bond
National Informatics Centre (NIC),cloud.gov.in,qsicloud.com
National Informatics Centre (NIC),cloud.gov.in,clouddominator.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesentry.xyz
National Informatics Centre (NIC),cloud.gov.in,cloud-lkkmedia.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianbooking.com
National Informatics Centre (NIC),cloud.gov.in,cloudfactor.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,saucer.me
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecursos.digital
National Informatics Centre (NIC),cloud.gov.in,cloudzep.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aliisme.com
ICICI Bank,icici.bank.in,biciclick.com
National Informatics Centre (NIC),cloud.gov.in,cloudynergy.xyz
Election Commision of India (ECI),eci.gov.in,ejcinc.com
Income Tax Department,incometaxindia.gov.in,incorvaia.com
National Informatics Centre (NIC),cloud.gov.in,cloudsart.com
State Bank of India (SBI),homeloans.sbi,homeloansbytyler.com
State Bank of India (SBI),homeloans.sbi,homeeasezone.click
State Bank of India (SBI),sbilife.co.in,5life.xyz
Income Tax Department,incometax.gov.in,inkmeta.com
BSE Ltd.,bsestarmf.in,bestfarm.cfd
State Bank of India (SBI),homeloans.sbi,homelandgolf.com
State Bank of India (SBI),homeloans.sbi,homeloanplans.com
State Bank of India (SBI),homeloans.sbi,homepwrsolutions.com
IndusInd Bank,indusind.bank.in,insurid.com
State Bank of India (SBI),homeloans.sbi,homefrontbooks.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiabanko.com
Reserve Bank of India (RBI),rebit.org.in,rebida.com
Indian Space Research Organisation (ISRO),sac.gov.in,diary-learn.sa.com
State Bank of India (SBI),homeloans.sbi,homeplatecms.com
National Informatics Centre (NIC),cloud.gov.in,cloudiosolutions.tech
HDFC Bank,hdfc.bank.in/nri-banking,hdf-scope.fr
Reserve Bank of India (RBI),rebit.org.in,rehability.hu
State Bank of India (SBI),sbi.co.in,sbionics.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,guildair.xyz
Computer Age Management Services Ltd. (CAMS),camsonline.com,crumbsonline.com
Kfintech,kfintech.com,flyingtech.xyz
State Bank of India (SBI),sbi.co.in,swebid.com
IndusInd Bank,indusind.bank.in,hindfusion.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianwellsca.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianmemorial.com
Reserve Bank of India (RBI),rebit.org.in,rebainfratech.com
National Informatics Centre (NIC),cloud.gov.in,cloudpilottech.com
parivahan sewa,parivahan.gov.in,parashiva.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indicindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudchill.xyz
Vodafone Idea (VI),myvi.in,myvisionservices.com
Axis Bank,axis.bank.in,ahxins.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianadating.com
Income Tax Department,incometax.gov.in,income0807.com
State Bank of India (SBI),sbilife.co.in,siliye.asia
Airtel,airtel.in,airek.store
Indian Space Research Organisation (ISRO),isro.gov.in,isdo.xyz
