Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name,source_workbook,hash_score,confidence_band,score_margin,evidence_tier,lexical_score,jw_primary,token_set_primary,skeleton_similarity,lexical_rule_hit,brand_token_hit,candidate_generation_reason,dominant_signal_family,stage1_passthrough,survival_path,drop_path,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,best_score,domain_component,hash_component,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,typo_similarity,typo_min_score_used,typo_decision_reason,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,typo_anchor,hash_anchor,generic_token_only_match,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,signal_hit_typo,signal_hit_domain,signal_hit_favicon,signal_hit_ssl_hash,signal_hit_html_hash,signal_hit_domain_hash,signal_hit_keywords,screenshot_path,html_title_text,visible_text_excerpt
parivahan sewa,parivahan.gov.in,https://paia.world,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8519,0.0,0.0,0.6154,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,parivahan sewa,True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,connection_reset,"Page.goto: net::ERR_CONNECTION_RESET at https://paia.world/ | Call log: - navigating to ""https://paia.world/"", waiting until ""commit""",,,,,0.0,25.5556,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,paia.world,,0,True,lexical_hit,0.6154,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
Computer Age Management Services Ltd. (CAMS),camsonline.com,https://casino31.click,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.88,0.0,0.0,0.6667,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Computer Age Management Services Ltd. (CAMS),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://casino31.click/ | Call log: - navigating to ""https://casino31.click/"", waiting until ""domcontentloaded""",,,,,0.0,26.4,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,casino31.click,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),corp.onlinesbi.sbi,https://onlinetraining.solutions,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8556,0.0,0.0,0.6087,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,connection_reset,"Page.goto: net::ERR_CONNECTION_RESET at https://onlinetraining.solutions/ | Call log: - navigating to ""https://onlinetraining.solutions/"", waiting until ""commit""",,,,,0.0,25.6667,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinetraining.solutions,,0,True,lexical_hit,0.6087,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),corp.onlinesbi.sbi,https://online-support.name.ng,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8556,0.0,0.0,0.6087,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://online-support.name.ng/ | Call log: - navigating to ""https://online-support.name.ng/"", waiting until ""domcontentloaded""",,,,,0.0,25.6667,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,online-support.name.ng,,0,True,lexical_hit,0.6087,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),sbi.co.in,https://sobrio.ai,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.85,0.0,0.0,0.6667,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://sobrio.ai/"", waiting until ""commit""",,,,,0.0,25.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sobrio.ai,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
Computer Age Management Services Ltd. (CAMS),camsonline.com,https://scwonline.online,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8546,0.0,0.0,0.7368,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Computer Age Management Services Ltd. (CAMS),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,connection_reset,"Page.goto: net::ERR_CONNECTION_RESET at https://scwonline.online/ | Call log: - navigating to ""https://scwonline.online/"", waiting until ""commit""",,,,,0.0,25.6389,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,scwonline.online,,0,True,lexical_hit,0.7368,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
BSE Ltd.,bseindia.com,https://indugas.mx,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.6905,0.0,0.0,0.5333,True,False,fallback_top_k,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,IndusInd Bank,False,True,False,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://indugas.mx/"", waiting until ""commit""",,,,,0.0,20.7143,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,indugas.mx,,0,True,lexical_hit,0.5333,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
Canara Bank,canararobeco.com,https://canadafc.ca,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.85,0.0,0.0,0.6,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Canara Bank,True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://canadafc.ca/ | Call log: - navigating to ""https://canadafc.ca/"", waiting until ""commit""",,,,,0.0,25.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,canadafc.ca,,0,True,lexical_hit,0.6,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
Election Commision of India (ECI),eci.gov.in,https://excoin.one,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.85,0.0,0.0,0.6667,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Election Commision of India (ECI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,0.0,25.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,excoin.one,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),corp.onlinesbi.sbi,https://onlinesettings.xyz,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8921,0.0,0.0,0.6957,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,0.0,26.7619,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinesettings.xyz,,0,True,lexical_hit,0.6957,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),corp.onlinesbi.sbi,https://online-school-bezdvoek.ru,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8505,0.0,0.0,0.5161,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://online-school-bezdvoek.ru/ | Call log: - navigating to ""https://online-school-bezdvoek.ru/"", waiting until ""commit""",,,,,0.0,25.5152,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,online-school-bezdvoek.ru,,0,True,lexical_hit,0.5161,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
Airtel,airtel.in,https://airealtor.pro,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8833,0.0,0.0,0.6667,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Airtel,True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://airealtor.pro/"", waiting until ""commit""",,,,,0.0,26.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airealtor.pro,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),sbi.co.in,https://sbidf.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.9067,0.0,0.0,0.75,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://sbidf.com/ | Call log: - navigating to ""https://sbidf.com/"", waiting until ""domcontentloaded""",,,,,0.0,27.2,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sbidf.com,,0,True,lexical_hit,0.75,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
Air India,airindiaexpress.com,https://airixin.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8648,0.0,0.0,0.4845,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Air India,True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://airixin.com/ | Call log: - navigating to ""https://airixin.com/"", waiting until ""domcontentloaded""",,,,,0.0,25.9429,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airixin.com,,0,True,lexical_hit,0.4845,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),homeloans.sbi,https://homemo.art,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8778,0.0,0.0,0.6667,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://homemo.art/ | Call log: - navigating to ""https://homemo.art/"", waiting until ""commit""",,,,,0.0,26.3333,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homemo.art,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),corp.onlinesbi.sbi,http://online.mba,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.9333,0.0,0.0,0.8,True,False,fallback_top_k,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),False,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at http://online.mba/ | Call log: - navigating to ""http://online.mba/"", waiting until ""commit""",,,,,0.0,28.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,online.mba,,0,True,lexical_hit,0.8,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
State Bank of India (SBI),homeloans.sbi,https://homoni.ai,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8574,0.0,0.0,0.6667,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,0.0,25.7222,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homoni.ai,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),homeloans.sbi,https://home12345.top,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8667,0.0,0.0,0.6667,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://home12345.top/ | Call log: - navigating to ""https://home12345.top/"", waiting until ""domcontentloaded""",,,,,0.0,26.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,home12345.top,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),homeloans.sbi,https://home-loans-usa.xyz,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.9286,0.0,0.0,0.7826,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,0.0,27.8571,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,home-loans-usa.xyz,,0,True,lexical_hit,0.7826,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
State Bank of India (SBI),homeloans.sbi,https://hotelians.xyz,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8815,0.0,0.0,0.7778,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,0.0,26.4444,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,hotelians.xyz,,0,True,lexical_hit,0.7778,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
Axis Bank,axismf.com,https://axiestore.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.7926,0.0,0.0,0.5633,True,False,fallback_top_k,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Axis Bank,False,True,False,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://axiestore.com/ | Call log: - navigating to ""https://axiestore.com/"", waiting until ""domcontentloaded""",,,,,0.0,23.7778,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axiestore.com,,0,True,lexical_hit,0.5633,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
Election Commision of India (ECI),eci.gov.in,https://ecois.org,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8933,0.0,0.0,0.75,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Election Commision of India (ECI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://ecois.org/"", waiting until ""commit""",,,,,0.0,26.8,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,ecois.org,,0,True,lexical_hit,0.75,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
Axis Bank,axismf.com,https://axios.money,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8756,0.0,0.0,0.7273,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Axis Bank,True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://axios.money/ | Call log: - navigating to ""https://axios.money/"", waiting until ""domcontentloaded""",,,,,0.0,26.2667,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axios.money,,0,True,lexical_hit,0.7273,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),homeloans.sbi,https://homenso.in,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.927,0.0,0.0,0.75,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,0.0,27.8095,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homenso.in,,0,True,lexical_hit,0.75,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
State Bank of India (SBI),homeloans.sbi,https://homegirlva.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8533,0.0,0.0,0.6316,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,0.0,25.6,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homegirlva.com,,0,True,lexical_hit,0.6316,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),homeloans.sbi,https://homedeal.cloud,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.85,0.0,0.0,0.5882,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://homedeal.cloud/ | Call log: - navigating to ""https://homedeal.cloud/"", waiting until ""commit""",,,,,0.0,25.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homedeal.cloud,,0,True,lexical_hit,0.5882,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
State Bank of India (SBI),corp.onlinesbi.sbi,https://onlinesermons.org,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.8632,0.0,0.0,0.6364,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://onlinesermons.org/ | Call log: - navigating to ""https://onlinesermons.org/"", waiting until ""domcontentloaded""",,,,,0.0,25.8974,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinesermons.org,,0,True,lexical_hit,0.6364,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
Axis Bank,axismf.com,http://axisllm.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.9095,0.0,0.0,0.7992,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Axis Bank,True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""http://axisllm.com/"", waiting until ""commit""",,,,,0.0,27.2857,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axisllm.com,,0,True,lexical_hit,0.7992,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
Vodafone Idea (VI),myvi.in,https://mayvie.com.br,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.9,0.0,0.0,0.8,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Vodafone Idea (VI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://mayvie.com.br/ | Call log: - navigating to ""https://mayvie.com.br/"", waiting until ""domcontentloaded""",,,,,0.0,27.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,mayvie.com.br,,0,True,lexical_hit,0.8,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
State Bank of India (SBI),sbi.co.in,https://sbi.mn,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,1.0,0.0,0.0,1.0,True,True,brand_token_match|jw_primary|token_set_primary|skeleton_similarity|host_similarity,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://sbi.mn/ | Call log: - navigating to ""https://sbi.mn/"", waiting until ""domcontentloaded""",,,,,0.0,30.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sbi.mn,,0,True,lexical_hit,1.0,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
State Bank of India (SBI),corp.onlinesbi.sbi,https://onlineagi.org,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.9111,0.0,0.0,0.7778,True,True,jw_primary,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,State Bank of India (SBI),True,True,True,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://onlineagi.org/ | Call log: - navigating to ""https://onlineagi.org/"", waiting until ""commit""",,,,,0.0,27.3333,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlineagi.org,,0,True,lexical_hit,0.7778,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,,,
Punjab National Bank (PNB),pnbindia.in,https://pntbio.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.7778,0.0,0.0,0.5714,True,False,fallback_top_k,stage1_passthrough,True,failed_fetch_strict_lexical_suspected,,True,Punjab National Bank (PNB),False,True,False,False,failed_fetch_strict_lexical_suspected,failed_fetch_strict_lexical_suspected,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_REFUSED at https://pntbio.com/ | Call log: - navigating to ""https://pntbio.com/"", waiting until ""domcontentloaded""",,,,,0.0,23.3333,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,pntbio.com,,0,True,lexical_hit,0.5714,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,,
