Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesynth.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianautolab.com
National Informatics Centre (NIC),cloud.gov.in,cloud9cafeberks.com
Air India,airindia.com,ircindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudcollectibles.xyz
State Bank of India (SBI),homeloans.sbi,homepool.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinevillapro.com
IndusInd Bank,indusind.bank.in,industriemodels.com
State Bank of India (SBI),homeloans.sbi,homebodyhappiness.com
State Bank of India (SBI),homeloans.sbi,homeaaa.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aiirish.com
State Bank of India (SBI),homeloans.sbi,homegrownxelclasico.com
National Health Authority (NHA),nha.gov.in,mnham.com
Jio,jio.com,jio365.store
Air India,airindia.com,aiindia24.com
National Informatics Centre (NIC),cloud.gov.in,cloudguideline.xyz
National Informatics Centre (NIC),cloud.gov.in,cloud9ai.online
Income Tax Department,incometax.gov.in,incometaxondemand.com
National Informatics Centre (NIC),cloud.gov.in,clouvels.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinestoreai.link
Indian Space Research Organisation (ISRO),sac.gov.in,7sacn.com
Reserve Bank of India (RBI),rebit.org.in,rebirthday.jp
parivahan sewa,parivahan.gov.in,paripakva.com
Indian Space Research Organisation (ISRO),sac.gov.in,trajeto.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudspaceindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudimperiumai.com
Axis Bank,axis.bank.in,taxistv.com
Axis Bank,axismf.com,aximo.cfd
Axis Bank,axis.bank.in,axiomsfx.xyz
IndusInd Bank,indusind.bank.in,indusiris.pk
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiamondcleaningma.com
Canara Bank,canarabank.com,canapacard.com
Election Commision of India (ECI),eci.gov.in,ezcidr.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-msg-esl.sbs
Coal India,coalindia.in,cooolindia.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aionis.site
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiangas.info
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebodyday.ru
Bank of Baroda,bankofbaroda.bank.in,bankfs.com
National Informatics Centre (NIC),cloud.gov.in,cloudregistfy.com
National Informatics Centre (NIC),cloud.gov.in,cloud-develop.cn
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinehypnosistherapy.com
National Informatics Centre (NIC),cloud.gov.in,cloaude.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesiker.com
National Informatics Centre (NIC),cloud.gov.in,clouddiamond.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudmap.dev
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianapolisadhd.com
National Informatics Centre (NIC),cloud.gov.in,cloudvolunteer.com
National Informatics Centre (NIC),cloud.gov.in,cloudaltar.xyz
National Health Authority (NHA),abdm.gov.in,abdulmateen.com
National Informatics Centre (NIC),cloud.gov.in,cloud-aegis-staging.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,cafesonline.com
Punjab National Bank (PNB),pnb.bank.in,panbe.online
National Health Authority (NHA),abdm.gov.in,adma.com
National Informatics Centre (NIC),cloud.gov.in,cloudgiving.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-cuisine.dev
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianoceanportsguide.com
National Health Authority (NHA),nha.gov.in,nmphan.com
"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,crustoria.com
Income Tax Department,incometaxindia.gov.in,incaion.com
Coal India,coalindia.in,clinica.cam
National Informatics Centre (NIC),cloud.gov.in,cloud9salon-spa.com
Jio,jio.com,jioepay.biz
ICICI Bank,icici.bank.in,ipcci.click
National Informatics Centre (NIC),cloud.gov.in,cloudex.website
parivahan sewa,parivahan.gov.in,parmaviagens.com.br
State Bank of India (SBI),homeloans.sbi,homecomings.store
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiagpt.app
National Health Authority (NHA),nha.gov.in,nhain3d.com
Election Commision of India (ECI),eci.gov.in,ecofin.co.mz
National Informatics Centre (NIC),cloud.gov.in,cloudstring.io
National Informatics Centre (NIC),cloud.gov.in,cloud-database.com
Reserve Bank of India (RBI),rbi.org.in,rubil.org
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinehg.com
Axis Bank,axis.bank.in,axcs.club
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiapia.com
Indian Space Research Organisation (ISRO),sac.gov.in,55ac.link
Computer Age Management Services Ltd. (CAMS),camsonline.com,casimoney.bet
Kfintech,kfintech.com,kunjtech.xyz
Airtel,airtel.in,airlie.shop
National Informatics Centre (NIC),cloud.gov.in,icloudbug.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-mietshop.com
State Bank of India (SBI),homeloans.sbi,homeofthehabs.com
National Informatics Centre (NIC),cloud.gov.in,cloudsyncs.com
Airtel,airtel.in,airtaxirelief.com
National Informatics Centre (NIC),accounts.mgovcloud.in,aovcloud.com
State Bank of India (SBI),sbi.co.in,sabini.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudtianji.com
National Informatics Centre (NIC),cloud.gov.in,cloudftw.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianecofuels.com
National Informatics Centre (NIC),cloud.gov.in,cloudnestsystems.tech
Canara Bank,canarabank.com,caraandhank.com
State Bank of India (SBI),homeloans.sbi,homepages.cloud
National Informatics Centre (NIC),cloud.gov.in,cloudterrain.xyz
State Bank of India (SBI),homeloans.sbi,homeownerships.com
Air India,airindia.com,akfireindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudblossom.xyz
State Bank of India (SBI),homeloans.sbi,homelabserver.management
State Bank of India (SBI),homeloans.sbi,homeschoolmeals.com
National Informatics Centre (NIC),cloud.gov.in,cloudtransact.xyz
Jio,jio.com,jionx.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camisnew.com
National Informatics Centre (NIC),cloud.gov.in,cloudofficekeo.store
National Informatics Centre (NIC),cloud.gov.in,cloudneighbourhood.com
parivahan sewa,parivahan.gov.in,parevacchair.com
Axis Bank,axis.bank.in,axispacks.com
IndusInd Bank,indusind.bank.in,indiandb.com
Jio,jio.com,jwaion.com
National Informatics Centre (NIC),cloud.gov.in,cloudaxisglobal.com
National Informatics Centre (NIC),cloud.gov.in,cloudaion.online
All India Institute of Medical Sciences (AIIMS),aiims.edu,aimids.com
State Bank of India (SBI),homeloans.sbi,homeorchards.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlirise.com
National Informatics Centre (NIC),cloud.gov.in,cloudbroker.fyi
State Bank of India (SBI),sbi.co.in,sxbig.com
Airtel,airtel.in,airtoolparts.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinehosting.website
Vodafone Idea (VI),myvi.in,myvisionshopping.com
Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,indianapoliselectronicrecycling.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinellm.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudxits.com
Kfintech,kfintech.com,anfitech.dev
National Health Authority (NHA),nha.gov.in,nhadat.fun
Coal India,coalindia.in,calorinda.com
State Bank of India (SBI),homeloans.sbi,homesingles.com
National Informatics Centre (NIC),cloud.gov.in,cloudforhealthcare.com
Canara Bank,canarahsbclife.com,canasuc.com
Indian Space Research Organisation (ISRO),sac.gov.in,satcom.my.id
National Informatics Centre (NIC),cloud.gov.in,cloudnineonthesquare.com
Airtel,airtel.in,aihotels.agency
National Informatics Centre (NIC),cloud.gov.in,cloudvtech.net
Airtel,airtel.in,airlne.com
National Informatics Centre (NIC),cloud.gov.in,cloudchaserscoffee.com
National Informatics Centre (NIC),cloud.gov.in,cloudberryboutique.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecentrodeservicio.com
Axis Bank,axis.bank.in,axispaving.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiangenie.com
Indian Space Research Organisation (ISRO),sac.gov.in,sachtech.online
State Bank of India (SBI),sbilife.co.in,sexinlife.com
State Bank of India (SBI),homeloans.sbi,hola.tax
Punjab National Bank (PNB),pnbindia.in/home.html,plybooindia.com
Bank of Baroda,bankofbaroda.bank.in,bankofcuracao.com
National Informatics Centre (NIC),cloud.gov.in,cloud04.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,shaclt.com
National Informatics Centre (NIC),cloud.gov.in,cloud-worknows.click
Indian Space Research Organisation (ISRO),vssc.gov.in,vs85.com
National Informatics Centre (NIC),cloud.gov.in,cloudsynvicktrade.com
Axis Bank,axis.bank.in,axislicense.com
State Bank of India (SBI),homeloans.sbi,homelogapp.com
State Bank of India (SBI),sbi.co.in,sbhi.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinohunter.app
Indian Space Research Organisation (ISRO),isro.gov.in,israelpost.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudtraceai.com
National Informatics Centre (NIC),cloud.gov.in,cloud9massageandmore.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedadu.live
Indian Space Research Organisation (ISRO),iirs.gov.in,iies.com
National Informatics Centre (NIC),cloud.gov.in,cloudstacked.com
Airtel,airtel.in,aireflexe.com
National Informatics Centre (NIC),cloud.gov.in,cloudcampuscases.com
National Informatics Centre (NIC),cloud.gov.in,cloudwerk.app
National Informatics Centre (NIC),cloud.gov.in,jetcloud.xyz
Punjab National Bank (PNB),pnb.bank.in,pnbde.vip
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemedialaw.com
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.gmbh
IndusInd Bank,indusind.bank.in,industrie-decor.com
National Informatics Centre (NIC),cloud.gov.in,cloudfirstsolutions.com
ICICI Bank,icici.bank.in,icericevice.win
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,nbsc.app
State Bank of India (SBI),homeloans.sbi,homemdvalor.com.br
Bank of Baroda,bankofbaroda.bank.in,bobrod.com
Reserve Bank of India (RBI),rebit.org.in,reorbit.nl
Indian Space Research Organisation (ISRO),isro.gov.in,isarevons.biz
National Informatics Centre (NIC),cloud.gov.in,cloudburger.com
National Informatics Centre (NIC),cloud.gov.in,cloudanceai.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudconnects.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewale.com
Indian Space Research Organisation (ISRO),isro.gov.in,ishr-o365.com
State Bank of India (SBI),homeloans.sbi,homeon.com
National Informatics Centre (NIC),cloud.gov.in,cloudaccts.biz
Reserve Bank of India (RBI),rbi.org.in,runbix.com
National Informatics Centre (NIC),cloud.gov.in,4-clouds.tech
Axis Bank,axis.bank.in,axisglobalone.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camions117.ca
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinereg.com
National Informatics Centre (NIC),cloud.gov.in,cloudedic.com
National Informatics Centre (NIC),cloud.gov.in,cloudficient.com
National Informatics Centre (NIC),cloud.gov.in,cloudculturestudio.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineviper.xyz
IDFC FIRST Bank,idfcfirst.bank.in,idfconcert.com
National Informatics Centre (NIC),cloud.gov.in,ccbcloud.com
National Health Authority (NHA),abdm.gov.in,abdulmanan.cv
Computer Age Management Services Ltd. (CAMS),camsonline.com,masonine.live
IndusInd Bank,indusind.bank.in,industrialcabinets.com
Axis Bank,axis.bank.in,axistrading.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemusicinstitute.com
Airtel,airtel.in,aionreal.site
Indian Space Research Organisation (ISRO),sac.gov.in,s5acgm.beauty
Indian Oil Corporation Limited (IOCL),iocl.com,biocelo.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineify.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineipo.xyz
Airtel,airtel.in,aifortelecom.com
State Bank of India (SBI),homeloans.sbi,homelabpro.mx
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasino.win
State Bank of India (SBI),homeloans.sbi,homeset10.com
National Informatics Centre (NIC),cloud.gov.in,cloudiacity.com
Indian Space Research Organisation (ISRO),sac.gov.in,shacko.com
National Informatics Centre (NIC),cloud.gov.in,cloudwebdata.com
Indian Space Research Organisation (ISRO),sac.gov.in,smackn.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camscannerdl.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,uikami.com
National Informatics Centre (NIC),cloud.gov.in,cloudcrack.info
National Informatics Centre (NIC),cloud.gov.in,cloudcollectivekids.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-casino-magyar.ink
Computer Age Management Services Ltd. (CAMS),camsonline.com,fconline.gg
Axis Bank,axis.bank.in,axiids.com
State Bank of India (SBI),homeloans.sbi,home55.org
State Bank of India (SBI),homeloans.sbi,homeplustab.com
IndusInd Bank,indusind.bank.in,indusbox.com
State Bank of India (SBI),homeloans.sbi,homeofhighfantasy.com
Axis Bank,axis.bank.in,axislawnsprocare.com
Airtel,airtel.in,airtalo.com
ICICI Bank,icici.bank.in,iconicintel.com
National Informatics Centre (NIC),cloud.gov.in,cloudassurance.xyz
State Bank of India (SBI),sbi.co.in,sbnitm.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewebaccounting.com
National Informatics Centre (NIC),cloud.gov.in,cloudexecutive.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcoins.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudgull.com
National Informatics Centre (NIC),cloud.gov.in,cloudcroft-motel.com
State Bank of India (SBI),homeloans.sbi,homestylenagavci.com
Air India,airindia.com,indiria.com
National Informatics Centre (NIC),cloud.gov.in,cacloudls.com
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,irccd.click
Jio,jio.com,jkliop.com
National Informatics Centre (NIC),cloud.gov.in,cloudvector.xyz
Axis Bank,axis.bank.in,axis-health.co.uk
State Bank of India (SBI),sbi.co.in,stxbio.com
IndusInd Bank,indusind.bank.in,industrieosm.com
National Informatics Centre (NIC),cloud.gov.in,clouddreamer.xyz
IndusInd Bank,indusind.bank.in,inducify.com
National Informatics Centre (NIC),cloud.gov.in,clod67.xyz
Indian Space Research Organisation (ISRO),isro.gov.in,isoe.net.in
Bank of Baroda,bankofbaroda.bank.in,bankhead.com
Reserve Bank of India (RBI),rebit.org.in,reiths.ca
National Health Authority (NHA),abdm.gov.in,abdlkkbmaj.cc
Indian Space Research Organisation (ISRO),sac.gov.in,axchan.sa.com
Indian Space Research Organisation (ISRO),sac.gov.in,expense.sa.com
State Bank of India (SBI),homeloans.sbi,homely.sl
State Bank of India (SBI),sbisecurities.in,stubsecurities.com
Axis Bank,axis.bank.in,axiomstore.com
Axis Bank,axis.bank.in,axioslab.com.br
National Informatics Centre (NIC),cloud.gov.in,cloudpip.com
National Informatics Centre (NIC),cloud.gov.in,clouddecentral.com
Indian Space Research Organisation (ISRO),sac.gov.in,snackb.dev
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineamp.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudstorm.info
National Informatics Centre (NIC),cloud.gov.in,cloudvionsystems.com
Election Commision of India (ECI),eci.gov.in,esciri.com
State Bank of India (SBI),homeloans.sbi,homegames.dev
State Bank of India (SBI),homeloans.sbi,homedogtreats.com
National Informatics Centre (NIC),cloud.gov.in,cloudingtech.com
Airtel,airtel.in,airtasket.com
National Informatics Centre (NIC),cloud.gov.in,cloudartists.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudtwin.xyz
National Health Authority (NHA),abdm.gov.in,abed.blog
BSE Ltd.,bseindia.com,nbmeishida.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indilancers.com
National Informatics Centre (NIC),cloud.gov.in,cloudcompiler.xyz
Kfintech,kfintech.com,ktech.systems
parivahan sewa,parivahan.gov.in,partin.rest
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinepsychics.online
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemarriage.pk
State Bank of India (SBI),homeloans.sbi,nchomeloan.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,catxonline.com
Airtel,airtel.in,aitecsrl.info
Airtel,airtel.in,airbanter.xyz
Computer Age Management Services Ltd. (CAMS),camsonline.com,fjasonline.com
Indian Space Research Organisation (ISRO),vssc.gov.in,vpss.dev
IndusInd Bank,indusind.bank.in,indusigns.com
State Bank of India (SBI),homeloans.sbi,homensdaluta.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineanvil.com
National Informatics Centre (NIC),cloud.gov.in,itcloud.sbs
Computer Age Management Services Ltd. (CAMS),camsonline.com,labsonline.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudbackbone.xyz
National Informatics Centre (NIC),cloud.gov.in,cloud-safe.click
State Bank of India (SBI),sbi.co.in,subvip.com
State Bank of India (SBI),homeloans.sbi,homelove.com
National Informatics Centre (NIC),cloud.gov.in,cloud-storage-ca.click
Reserve Bank of India (RBI),rebit.org.in,trendbite.com
National Informatics Centre (NIC),cloud.gov.in,cloud-events.click
Income Tax Department,incometax.gov.in,incomecalctools.com
Bank of Baroda,bankofbaroda.bank.in,bankoflamerica.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecoinstore.com
Airtel,airtel.in,aiearthly.com
National Informatics Centre (NIC),cloud.gov.in,4-clouds.ru
Indian Oil Corporation Limited (IOCL),iocl.com,aioncli.info
Canara Bank,canarahsbclife.com,canvasbrief.com
IndusInd Bank,indusind.bank.in,industrialironoak.com
National Informatics Centre (NIC),cloud.gov.in,clopdi.info
National Informatics Centre (NIC),cloud.gov.in,cloudfraction.link
Axis Bank,axis.bank.in,aisc.website
Airtel,airtel.in,airtaxi911.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegamblingcom.com
National Informatics Centre (NIC),cloud.gov.in,cloudadopt.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudulp.com
Axis Bank,axismf.com,axiom.foundation
State Bank of India (SBI),homeloans.sbi,homecoming.health
National Informatics Centre (NIC),cloud.gov.in,cloudteksolutions.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianaduihelp.com
parivahan sewa,parivahan.gov.in,partaban.com
National Informatics Centre (NIC),cloud.gov.in,cloudhealthchecks.co.uk
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.mobi
ICICI Bank,icicidirect.com,visiindirect.com
Indian Space Research Organisation (ISRO),sac.gov.in,stracu.com
Punjab National Bank (PNB),pnb.bank.in,opnb.com
IndusInd Bank,indusind.bank.in,industryfinance.com
National Informatics Centre (NIC),cloud.gov.in,cloud-capital.xyz
National Informatics Centre (NIC),cloud.gov.in,cloud-therapist.com
State Bank of India (SBI),homeloans.sbi,homestarone.com
National Informatics Centre (NIC),cloud.gov.in,cloudhazy.com
National Informatics Centre (NIC),cloud.gov.in,lloud.blog
Airtel,airtel.in,aitell.com
State Bank of India (SBI),homeloans.sbi,homebuyglobal.com
Income Tax Department,contents.tdscpc.gov.in,tsc.co.mz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesavingstoyou.com
National Informatics Centre (NIC),cloud.gov.in,cloudbreakthrough.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,fashionhsub.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudmailerhub.us
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineconsultation.app
Vodafone Idea (VI),myvi.in,myvisionmax.store
Indian Space Research Organisation (ISRO),sac.gov.in,sbacap.com
Election Commision of India (ECI),eci.gov.in,aecis.us
State Bank of India (SBI),sbicard.com,srichards.us
National Informatics Centre (NIC),cloud.gov.in,grncloud.cloud
National Informatics Centre (NIC),cloud.gov.in,cloudeus.pics
Unique Identification Authority of India (UIDAI),uidai.gov.in,ixdai.com
National Informatics Centre (NIC),cloud.gov.in,cloudidc.com
State Bank of India (SBI),sbi.co.in,sbiff.com
Air India,airindiaexpress.com,harianexpress.net
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indialcs.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinolabs.com
Axis Bank,axismaxlife.com,arisanlife.com
Reserve Bank of India (RBI),rebit.org.in,rewrit.co
National Informatics Centre (NIC),cloud.gov.in,wcloud.nz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegan.xyz
National Informatics Centre (NIC),cloud.gov.in,crmcloud.info
National Informatics Centre (NIC),cloud.gov.in,cloudeus.info
Axis Bank,axis.bank.in,axirashop.com
National Health Authority (NHA),nha.gov.in,nhanthuc.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetexasltc.online
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bfsn.com
National Informatics Centre (NIC),cloud.gov.in,cloudninedating.com
Canara Bank,canarabank.com,canaryseason.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online0n.top
State Bank of India (SBI),homeloans.sbi,homeschoolahoy.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineeasyjob.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,feibeo4.sa.com
Punjab National Bank (PNB),netpnb.com,netpoint.id
National Informatics Centre (NIC),cloud.gov.in,cloudaiarchives.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudsforless.com
Jio,jio.com,jiovani.com
State Bank of India (SBI),homeloans.sbi,homeperson.net
National Informatics Centre (NIC),cloud.gov.in,hficloud.com
Reserve Bank of India (RBI),rebit.org.in,erbits.com
National Informatics Centre (NIC),cloud.gov.in,cloudbricks.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudmailexperts.com
State Bank of India (SBI),homeloans.sbi,homeflower.co.uk
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesupervise.com
Kfintech,kfintech.com,pmhfintech.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,cafesonline.info
National Informatics Centre (NIC),cloud.gov.in,cloudaion.info
Coal India,coalindia.in,calinira.com
National Informatics Centre (NIC),cloud.gov.in,aicloud.rent
Punjab National Bank (PNB),netpnb.com,netpersonas.com
State Bank of India (SBI),homeloans.sbi,homeclaw.dev
Reserve Bank of India (RBI),rbi.org.in,orbi2.com
State Bank of India (SBI),homeloans.sbi,homemaxshop.com
Indian Space Research Organisation (ISRO),sac.gov.in,sacntum.online
BSE Ltd.,bseindia.com,biondia.com
Election Commision of India (ECI),eci.gov.in,ec2win.com
ICICI Bank,icici.bank.in,icjidi.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,scanline.club
National Informatics Centre (NIC),cloud.gov.in,cloud-man.com
Jio,jio.com,javiol.com
State Bank of India (SBI),homeloans.sbi,homiqons.com
Election Commision of India (ECI),eci.gov.in,esc5i4.makeup
Reserve Bank of India (RBI),rebit.org.in,beritx.lat
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinejobshq.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,smsonline.pl
State Bank of India (SBI),homeloans.sbi,homesolarac.com
Kfintech,kfintech.com,upsfintech.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegambling.one
National Informatics Centre (NIC),cloud.gov.in,cloudnordicsolutions.com
National Informatics Centre (NIC),cloud.gov.in,cloudazz.com
National Informatics Centre (NIC),cloud.gov.in,cloudenthusiasts.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudboxxvapes.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiamondcleaning.com
National Informatics Centre (NIC),cloud.gov.in,cloudaggregator.xyz
parivahan sewa,parivahan.gov.in,pariaza.com
National Informatics Centre (NIC),cloud.gov.in,cloudbloc.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,on1ne.com
National Informatics Centre (NIC),cloud.gov.in,cloudlsolutions.com
National Informatics Centre (NIC),cloud.gov.in,cloud7-hookah.com
National Informatics Centre (NIC),cloud.gov.in,cloudassured.xyz
National Informatics Centre (NIC),accounts.mgovcloud.in,momicloud.com
Axis Bank,axis.bank.in,axistogelkita.com
Indian Space Research Organisation (ISRO),iirs.gov.in,iisri.com
Reserve Bank of India (RBI),rbi.org.in,rbizone.com
Air India,airindia.com,fairysinda.com
National Informatics Centre (NIC),cloud.gov.in,cloudnetsoft.net
National Informatics Centre (NIC),cloud.gov.in,cloudcostdoctor.com
National Informatics Centre (NIC),cloud.gov.in,cloudale.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineutopia.xyz
Air India,airindia.com,air-industriel.fr
IndusInd Bank,indusind.bank.in,industriedekor.com
ICICI Bank,icici.bank.in,iccmhi.com
National Informatics Centre (NIC),cloud.gov.in,cloudfish.sbs
National Informatics Centre (NIC),cloud.gov.in,bigcloud.dev
Airtel,airtel.in,aristelli.online
Reserve Bank of India (RBI),rbi.org.in,rbtxio.com
National Informatics Centre (NIC),cloud.gov.in,cloudgarrison.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudioxk.com
Kfintech,kfintech.com,kinevtech.com
IndusInd Bank,indusind.bank.in,indusafricaconnect.com
National Informatics Centre (NIC),cloud.gov.in,cloudscapeproperties.com
Reserve Bank of India (RBI),rebit.org.in,relint.xyz
State Bank of India (SBI),homeloans.sbi,homezelo.link
Reserve Bank of India (RBI),rebit.org.in,rebelsinstereo.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-solutions.shop
State Bank of India (SBI),sbi.co.in,5gbing.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiageo.com
Income Tax Department,incometax.gov.in,incomeroadmaps.com
Vodafone Idea (VI),myvi.in,myview9112.com
Punjab National Bank (PNB),pnb.bank.in,pngbuy.com
National Informatics Centre (NIC),cloud.gov.in,cloudfractal.xyz
Bank of Baroda,bankofbaroda.bank.in,bankofserbia.com
State Bank of India (SBI),homeloans.sbi,homeloanservice.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,casoniq.com
Axis Bank,axis.bank.in,aios.bot
parivahan sewa,parivahan.gov.in,parval.info
National Informatics Centre (NIC),cloud.gov.in,cloudworldinc.com
Reserve Bank of India (RBI),rbi.org.in,robvip.pro
National Informatics Centre (NIC),cloud.gov.in,cloudaxion.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecoaching.click
All India Institute of Medical Sciences (AIIMS),aiims.edu,aigms.com
Indian Space Research Organisation (ISRO),isro.gov.in,israelpost.cfd
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinespeaking.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-hoa.com
Reserve Bank of India (RBI),rebit.org.in,rebirthwellnessgroup.com
Airtel,airtel.in,airtempo.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudplayarena.link
Unique Identification Authority of India (UIDAI),uidai.gov.in,fulida-ic.com
National Informatics Centre (NIC),cloud.gov.in,cloud04.click
Bank of Baroda,bankofbaroda.bank.in,bankofajerica.com
State Bank of India (SBI),sbilife.co.in,dsimlife.com
Kfintech,kfintech.com,fi-intech.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinomagic.net
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebo2fa-authid.help
Air India,airindia.com,ai-india.shop
Reserve Bank of India (RBI),rebit.org.in,rerabi.click
National Informatics Centre (NIC),cloud.gov.in,cloudcontents.xyz
