target_url,source_workbook,hostname,resolved_ips,dns_answer_count,first_resolved_ip,asn,asn_org,country,dns_status,decision,attempts,retry_count,retry_success,resolver_profile
maxxis.fit,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,maxxis.fit,,0,,,,,dns_error,rejected,1,0,False,default
misrmo.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,misrmo.makeup,,0,,,,,no_records,rejected,1,0,False,default
cloudflows.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudflows.org,,0,,,,,no_records,rejected,1,0,False,default
atis.best,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,atis.best,192.168.140.88,1,192.168.140.88,,,,resolved,accepted,1,0,False,default
almsonline.in,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,almsonline.in,160.187.68.135,1,160.187.68.135,153221,SHARSPIRE OPC PRIVATE LIMITED,IN,resolved,accepted,1,0,False,default
axispalletmodify.shop,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,axispalletmodify.shop,2a02:4780:3c:e9ad:14ef:a2ec:d4a1:7aed;2a02:4780:3d:917a:d1f6:296a:9d4a:1b94;88.222.243.159;93.127.173.109,4,2a02:4780:3c:e9ad:14ef:a2ec:d4a1:7aed,47583,Hostinger International Limited,IN,resolved,accepted,1,0,False,default
iroris.jp,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,iroris.jp,13.248.243.5;76.223.105.230,2,13.248.243.5,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
cloudl60.cfd,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudl60.cfd,,0,,,,,no_records,rejected,1,0,False,default
onlinecasinosuk.io,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,onlinecasinosuk.io,216.150.1.1;216.150.16.193,2,216.150.1.1,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
onlineserverr4.top,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,onlineserverr4.top,,0,,,,,no_records,rejected,1,0,False,default
https://cloudninemacarons.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudninemacarons.com,13.248.243.5;76.223.105.230,2,13.248.243.5,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
rebios.net,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,rebios.net,104.21.37.4;172.67.201.253;2606:4700:3037::6815:2504;2606:4700:3037::ac43:c9fd,4,104.21.37.4,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
cloud-kernel.net,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloud-kernel.net,,0,,,,,no_records,rejected,1,0,False,default
pnlbot.com.br,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,pnlbot.com.br,13.215.239.219;52.74.6.109,2,13.215.239.219,16509,AMAZON-02,SG,resolved,accepted,1,0,False,default
arifjahan.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,arifjahan.com,216.198.79.1,1,216.198.79.1,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
woad.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,woad.sa.com,104.21.58.254;172.67.210.134;2606:4700:3032::ac43:d286;2606:4700:3036::6815:3afe,4,104.21.58.254,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
cloud-claw.io,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloud-claw.io,104.21.22.240;172.67.207.219;2606:4700:3032::6815:16f0;2606:4700:3037::ac43:cfdb,4,104.21.22.240,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
idol.band,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,idol.band,,0,,,,,no_records,rejected,1,0,False,default
meowcloud.ai,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,meowcloud.ai,13.248.243.5;76.223.105.230,2,13.248.243.5,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
onlnecrfship.cfd,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,onlnecrfship.cfd,185.241.208.22,1,185.241.208.22,210558,1337 Services GmbH,PL,resolved,accepted,1,0,False,default
https://onlineresale.in,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,onlineresale.in,15.197.148.33;3.33.130.190,2,15.197.148.33,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
http://i2ol.xyz,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,i2ol.xyz,15.197.148.33;3.33.130.190,2,15.197.148.33,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
canaryfun.art,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,canaryfun.art,23.227.38.65,1,23.227.38.65,13335,CLOUDFLARENET,CA,resolved,accepted,1,0,False,default
https://cloudkaka.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudkaka.com,104.21.77.84;172.67.205.190;2606:4700:3031::6815:4d54;2606:4700:3035::ac43:cdbe,4,104.21.77.84,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
cloud9.com.ng,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloud9.com.ng,104.247.81.99,1,104.247.81.99,206834,Team Internet AG,CA,resolved,accepted,1,0,False,default
bankboard.ai,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,bankboard.ai,,0,,,,,no_records,rejected,1,0,False,default
myvinover.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,myvinover.com,,0,,,,,no_records,rejected,1,0,False,default
idol.baby,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,idol.baby,,0,,,,,no_records,rejected,1,0,False,default
cloudalternative.page,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudalternative.page,104.21.37.223;172.67.213.235;2606:4700:3037::6815:25df;2606:4700:3037::ac43:d5eb,4,104.21.37.223,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
cloudtoground.live,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudtoground.live,104.21.84.180;172.67.195.178;2606:4700:3032::6815:54b4;2606:4700:3033::ac43:c3b2,4,104.21.84.180,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
airiaco.uk,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,airiaco.uk,91.195.240.123,1,91.195.240.123,47846,SEDO GmbH,DE,resolved,accepted,1,0,False,default
mg-cloud.online,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,mg-cloud.online,77.105.133.99,1,77.105.133.99,216334,New Hosting Technologies LLC,RU,resolved,accepted,1,0,False,default
cloudewise.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudewise.com,,0,,,,,no_records,rejected,1,0,False,default
onlinehisab.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,onlinehisab.com,34.216.117.25;54.149.79.189,2,34.216.117.25,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
https://wecloud.shop,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,wecloud.shop,13.248.169.48;76.223.54.146,2,13.248.169.48,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
https://aimaas.ch,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,aimaas.ch,15.197.148.33;3.33.130.190,2,15.197.148.33,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
indiapublicholidays.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,indiapublicholidays.com,216.198.79.1;76.76.21.21,2,216.198.79.1,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
aiemse.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,aiemse.com,,0,,,,,dns_error,rejected,1,0,False,default
nswc.fit,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,nswc.fit,104.21.42.151;172.67.163.11;2606:4700:3033::6815:2a97;2606:4700:3035::ac43:a30b,4,104.21.42.151,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
ecibogut.link,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,ecibogut.link,104.21.81.220;172.67.191.100;2606:4700:3031::6815:51dc;2606:4700:3031::ac43:bf64,4,104.21.81.220,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
https://department.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,department.sa.com,104.21.30.68;172.67.172.56;2606:4700:3031::ac43:ac38;2606:4700:3033::6815:1e44,4,104.21.30.68,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
homelabserver.dev.br,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,homelabserver.dev.br,,0,,,,,no_records,rejected,1,0,False,default
https://axioscope.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,axioscope.com,34.111.179.208,1,34.111.179.208,396982,GOOGLE-CLOUD-PLATFORM,US,resolved,accepted,1,0,False,default
cloudandfireapparel.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudandfireapparel.com,198.185.159.144;198.185.159.145;198.49.23.144;198.49.23.145,4,198.185.159.144,53831,SQUARESPACE,US,resolved,accepted,1,0,False,default
3c8izd.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,3c8izd.makeup,,0,,,,,no_records,rejected,1,0,False,default
employer.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,employer.sa.com,,0,,,,,no_records,rejected,1,0,False,default
jiorenew.co.in,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,jiorenew.co.in,15.197.148.33;3.33.130.190,2,15.197.148.33,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
samct.uno,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,samct.uno,,0,,,,,dns_error,rejected,1,0,False,default
starco.ink,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,starco.ink,,0,,,,,no_records,rejected,1,0,False,default
dependence.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dependence.sa.com,,0,,,,,no_records,rejected,1,0,False,default
https://jdgi00.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,jdgi00.com,104.21.80.66;172.67.175.5;2606:4700:3035::ac43:af05;2606:4700:3036::6815:5042,4,104.21.80.66,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
cloud4k.cc,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloud4k.cc,104.21.67.188;172.67.179.124;2606:4700:3033::ac43:b37c;2606:4700:3037::6815:43bc,4,104.21.67.188,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
onlineslots777.online,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,onlineslots777.online,72.52.178.23,1,72.52.178.23,32244,LIQUIDWEB,US,resolved,accepted,1,0,False,default
homesalonservice.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,homesalonservice.com,13.248.243.5;76.223.105.230,2,13.248.243.5,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
jwaion.us,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,jwaion.us,104.21.37.156;172.67.210.82;2606:4700:3034::ac43:d252;2606:4700:3036::6815:259c,4,104.21.37.156,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
https://homesbalance.store,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,homesbalance.store,23.227.38.65;2620:127:f00f:5::,2,23.227.38.65,13335,CLOUDFLARENET,CA,resolved,accepted,1,0,False,default
https://aipidia.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,aipidia.com,13.248.243.5;76.223.105.230,2,13.248.243.5,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
aivirtuel.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,aivirtuel.com,34.42.100.71,1,34.42.100.71,396982,GOOGLE-CLOUD-PLATFORM,US,resolved,accepted,1,0,False,default
onlinecurling.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,onlinecurling.com,162.255.119.107,1,162.255.119.107,22612,NAMECHEAP-NET,US,resolved,accepted,1,0,False,default
http://xsscloud.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,xsscloud.com,2600:1f18:4ae:c605:f094:2a0a:4985:526e;2600:1f18:4ae:c606:def:b9d9:eb9e:7766;52.201.53.166;98.82.42.139,4,2600:1f18:4ae:c605:f094:2a0a:4985:526e,14618,AMAZON-AES,US,resolved,accepted,1,0,False,default
cloudportal.dev,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudportal.dev,162.255.119.79,1,162.255.119.79,22612,NAMECHEAP-NET,US,resolved,accepted,1,0,False,default
compraonline.shop,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,compraonline.shop,185.158.133.1,1,185.158.133.1,13335,CLOUDFLARENET,DE,resolved,accepted,1,0,False,default
cloudbeds.reviews,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudbeds.reviews,,0,,,,,no_records,rejected,1,0,False,default
http://airtowater.asia,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,airtowater.asia,15.197.148.33;3.33.130.190,2,15.197.148.33,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
https://homesbyhaleymn.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,homesbyhaleymn.com,185.230.63.107;185.230.63.171;185.230.63.186,3,185.230.63.107,58182,Wix.com Ltd.,US,resolved,accepted,1,0,False,default
caoni.horse,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,caoni.horse,185.53.179.128,1,185.53.179.128,61969,Team Internet AG,DE,resolved,accepted,1,0,False,default
cloudaiplus.pro,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudaiplus.pro,77.222.40.84,1,77.222.40.84,44112,SpaceWeb Ltd,RU,resolved,accepted,1,0,False,default
srbija.casino,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,srbija.casino,162.255.119.69,1,162.255.119.69,22612,NAMECHEAP-NET,US,resolved,accepted,1,0,False,default
indiacloudinfra.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,indiacloudinfra.com,44.232.173.249;52.40.42.113,2,44.232.173.249,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
sbm.life,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,sbm.life,,0,,,,,no_records,rejected,1,0,False,default
cloud-fal.store,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloud-fal.store,104.21.42.143;172.67.162.130;2606:4700:3032::6815:2a8f;2606:4700:3036::ac43:a282,4,104.21.42.143,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
sobiup.asia,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,sobiup.asia,202.8.120.183,1,202.8.120.183,135357,"HONG KONG KOWLOON TELECOMMUNICATIONS CO.,LIMITED",HK,resolved,accepted,1,0,False,default
aiart.news,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,aiart.news,185.53.179.128,1,185.53.179.128,61969,Team Internet AG,DE,resolved,accepted,1,0,False,default
homeplusra.shop,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,homeplusra.shop,2.57.91.91,1,2.57.91.91,47583,Hostinger International Limited,LT,resolved,accepted,1,0,False,default
parash.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,parash.org,,0,,,,,dns_error,rejected,1,0,False,default
keacloud.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,keacloud.org,2607:f1c0:100f:f000::200;74.208.236.63,2,2607:f1c0:100f:f000::200,8560,IONOS SE,US,resolved,accepted,1,0,False,default
clouduclab.ru,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,clouduclab.ru,,0,,,,,no_records,rejected,1,0,False,default
jinqor.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,jinqor.com,104.21.14.187;172.67.160.39;2606:4700:3034::6815:ebb;2606:4700:3037::ac43:a027,4,104.21.14.187,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
royalindia.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,royalindia.org,13.215.239.219;52.74.6.109,2,13.215.239.219,16509,AMAZON-02,SG,resolved,accepted,1,0,False,default
http://onlineastrotv.live,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,onlineastrotv.live,15.197.148.33;3.33.130.190,2,15.197.148.33,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
https://iocareers.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,iocareers.org,15.197.225.128;3.33.251.168,2,15.197.225.128,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
aictindia.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,aictindia.com,156.234.48.99,1,156.234.48.99,138415,Yancy Limited,HK,resolved,accepted,1,0,False,default
sbireward.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,sbireward.com,,0,,,,,dns_error,rejected,1,0,False,default
bankia.finance,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,bankia.finance,104.21.56.31;172.67.176.28;2606:4700:3030::ac43:b01c;2606:4700:3037::6815:381f,4,104.21.56.31,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
stacza.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stacza.com,68.178.162.189,1,68.178.162.189,26496,AS-26496-GO-DADDY-COM-LLC,US,resolved,accepted,1,0,False,default
aire.black,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,aire.black,44.227.65.245;44.227.76.166,2,44.227.65.245,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
https://apis.network,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,apis.network,64.190.63.222,1,64.190.63.222,47846,SEDO GmbH,DE,resolved,accepted,1,0,False,default
sharcc.app,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,sharcc.app,,0,,,,,no_records,rejected,1,0,False,default
cloud-portal.net,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloud-portal.net,162.255.119.55,1,162.255.119.55,22612,NAMECHEAP-NET,US,resolved,accepted,1,0,False,default
rxmcloud.xyz,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,rxmcloud.xyz,,0,,,,,no_records,rejected,1,0,False,default
cloudservicern.info,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudservicern.info,2001:8d8:100f:f000::200;217.160.0.84,2,2001:8d8:100f:f000::200,8560,IONOS SE,DE,resolved,accepted,1,0,False,default
canadaskies.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,canadaskies.com,38.6.100.208,1,38.6.100.208,398823,PEG-LA,US,resolved,accepted,1,0,False,default
four-sponge.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,four-sponge.sa.com,104.21.80.133;172.67.183.122;2606:4700:3030::ac43:b77a;2606:4700:3037::6815:5085,4,104.21.80.133,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
axisvest.com.br,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,axisvest.com.br,185.230.63.107;185.230.63.171;185.230.63.186,3,185.230.63.107,58182,Wix.com Ltd.,US,resolved,accepted,1,0,False,default
https://cloudypools.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudypools.com,15.197.148.33;3.33.130.190,2,15.197.148.33,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
https://holdenmahomes.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,holdenmahomes.com,13.248.243.5;76.223.105.230,2,13.248.243.5,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
https://home1exteriors.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,home1exteriors.com,13.248.243.5;76.223.105.230,2,13.248.243.5,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
https://innoteam.ai,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,innoteam.ai,13.248.243.5;76.223.105.230,2,13.248.243.5,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
netpayinc.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,netpayinc.com,15.197.148.33;3.33.130.190,2,15.197.148.33,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
cloudbaseo2.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudbaseo2.com,185.158.133.1,1,185.158.133.1,13335,CLOUDFLARENET,DE,resolved,accepted,1,0,False,default
idol.college,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,idol.college,,0,,,,,no_records,rejected,1,0,False,default
jiso99.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,jiso99.com,91.195.240.123,1,91.195.240.123,47846,SEDO GmbH,DE,resolved,accepted,1,0,False,default
http://airplanequest.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,airplanequest.com,2600:1f18:4ae:c605:f094:2a0a:4985:526e;2600:1f18:4ae:c606:def:b9d9:eb9e:7766;52.201.53.166;98.82.42.139,4,2600:1f18:4ae:c605:f094:2a0a:4985:526e,14618,AMAZON-AES,US,resolved,accepted,1,0,False,default
nsha.info,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,nsha.info,,0,,,,,no_records,rejected,1,0,False,default
aibre.ai,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,aibre.ai,199.36.158.100,1,199.36.158.100,54113,FASTLY,US,resolved,accepted,1,0,False,default
vix0c1.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,vix0c1.makeup,,0,,,,,no_records,rejected,1,0,False,default
clouddevicehub.shop,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,clouddevicehub.shop,162.0.229.226,1,162.0.229.226,22612,NAMECHEAP-NET,US,resolved,accepted,1,0,False,default
https://sbidr.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,sbidr.com,34.111.179.208,1,34.111.179.208,396982,GOOGLE-CLOUD-PLATFORM,US,resolved,accepted,1,0,False,default
https://cloud-chron.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloud-chron.com,2600:9000:2139:2000:1b:35a:4fc0:93a1;2600:9000:2139:2800:1b:35a:4fc0:93a1;2600:9000:2139:5000:1b:35a:4fc0:93a1;2600:9000:2139:5800:1b:35a:4fc0:93a1;2600:9000:2139:6200:1b:35a:4fc0:93a1;2600:9000:2139:b200:1b:35a:4fc0:93a1;2600:9000:2139:ca00:1b:35a:4fc0:93a1;2600:9000:2139:e600:1b:35a:4fc0:93a1;99.86.147.103;99.86.147.128;99.86.147.27;99.86.147.98,12,2600:9000:2139:2000:1b:35a:4fc0:93a1,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
homeclaw.xyz,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,homeclaw.xyz,,0,,,,,no_records,rejected,1,0,False,default
http://clouddigitys.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,clouddigitys.com,206.188.192.105,1,206.188.192.105,19871,NETWORK-SOLUTIONS-HOSTING,US,resolved,accepted,1,0,False,default
onlinecasinoph.net,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,onlinecasinoph.net,162.255.119.8,1,162.255.119.8,22612,NAMECHEAP-NET,US,resolved,accepted,1,0,False,default
rupamsonline.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,rupamsonline.com,145.223.108.74;2a02:4780:6:1737:0:d1c:af71:2,2,145.223.108.74,47583,Hostinger International Limited,ID,resolved,accepted,1,0,False,default
uidaiaadhardownload.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,uidaiaadhardownload.com,2a02:4780:20:7124:c03b:6525:bbc7:6f57;2a02:4780:3c:80c8:882e:381e:9d11:cf8b;91.108.106.82;93.127.173.81,4,2a02:4780:20:7124:c03b:6525:bbc7:6f57,47583,Hostinger International Limited,IN,resolved,accepted,1,0,False,default
up68cw.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,up68cw.sa.com,104.21.75.95;172.67.219.97;2606:4700:3031::ac43:db61;2606:4700:3035::6815:4b5f,4,104.21.75.95,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
axissystems.io,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,axissystems.io,185.230.63.107,1,185.230.63.107,58182,Wix.com Ltd.,US,resolved,accepted,1,0,False,default
cloudedleopard.fun,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudedleopard.fun,159.198.65.253,1,159.198.65.253,22612,NAMECHEAP-NET,US,resolved,accepted,1,0,False,default
qxsgmq.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,qxsgmq.sa.com,104.21.61.158;172.67.211.141;2606:4700:3035::ac43:d38d;2606:4700:3036::6815:3d9e,4,104.21.61.158,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
http://cloud-beds.group,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloud-beds.group,13.215.239.219;52.74.6.109,2,13.215.239.219,16509,AMAZON-02,SG,resolved,accepted,1,0,False,default
aisy.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,aisy.makeup,198.200.45.113,1,198.200.45.113,54600,PEG-SV,US,resolved,accepted,1,0,False,default
abcdmens.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,abcdmens.com,2.57.91.91,1,2.57.91.91,47583,Hostinger International Limited,LT,resolved,accepted,1,0,False,default
http://vsts-ca.online,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,vsts-ca.online,23.94.150.194,1,23.94.150.194,36352,AS-COLOCROSSING,US,resolved,accepted,1,0,False,default
onlinediskret.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,onlinediskret.org,15.197.162.184,1,15.197.162.184,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
cloudmoon.bar,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudmoon.bar,,0,,,,,no_records,rejected,1,0,False,default
cloudvpn1.online,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudvpn1.online,51.77.58.197,1,51.77.58.197,16276,OVH SAS,PL,resolved,accepted,1,0,False,default
aiart.markets,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,aiart.markets,185.53.179.128,1,185.53.179.128,61969,Team Internet AG,DE,resolved,accepted,1,0,False,default
icrstec.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,icrstec.com,147.79.69.204;2a02:4780:3c:1a4f:9186:4ba1:3270:8402;2a02:4780:3d:4432:4efa:b758:3383:ba31;93.127.173.12,4,147.79.69.204,47583,Hostinger International Limited,FR,resolved,accepted,1,0,False,default
earthquake.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,earthquake.sa.com,,0,,,,,no_records,rejected,1,0,False,default
indigo.international,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,indigo.international,,0,,,,,no_records,rejected,1,0,False,default
hometoollab.shop,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,hometoollab.shop,104.236.40.68,1,104.236.40.68,14061,DIGITALOCEAN-ASN,US,resolved,accepted,1,0,False,default
