input_position,input_url,normalized_url,source_workbook,best_entity,best_matching_domain,lexical_score,lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,deep_analysis_candidate,deep_analysis_dns_accepted,deep_analysis_attempted,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,confidence_band,best_score,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,reason,exclusion_stage
209,o3zxth.top,https://o3zxth.top,urls.xlsx,Reserve Bank of India (RBI),rebit.org.in,0.5778,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
210,suaconsulta2026.online,https://suaconsulta2026.online,urls.xlsx,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.65,False,False,False,True,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,0,False,False,suaconsulta2026.online,,0,False,dns_gate_inactive,False,False,False,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for suaconsulta2026.online,,,,,0.0,False,False,False,,,dns_gate_inactive,dns_gate_inactive,stage1_http
211,commerium.co.uk,https://commerium.co.uk,urls.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.672,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
212,outergood.ru,https://outergood.ru,urls.xlsx,Bank of Baroda,onlinecasa.bankofbaroda.com,0.5926,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
213,graniteindustriesinc.com,https://graniteindustriesinc.com,urls.xlsx,Air India,airindiaexpress.com,0.6889,False,False,False,True,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,0,False,False,graniteindustriesinc.com,,0,False,dns_gate_inactive,False,False,False,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for graniteindustriesinc.com,,,,,0.0,False,False,False,,,dns_gate_inactive,dns_gate_inactive,stage1_http
214,thelocksmithcrew.com,https://thelocksmithcrew.com,urls.xlsx,Election Commision of India (ECI),eci.gov.in,0.7292,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
215,avbyfpho.shop,https://avbyfpho.shop,urls.xlsx,National Health Authority (NHA),abdm.gov.in,0.5833,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
216,elit-stomatolog.ru,https://elit-stomatolog.ru,urls.xlsx,State Bank of India (SBI),homeloans.sbi,0.6053,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
217,chillcollege.com,https://chillcollege.com,urls.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.6167,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
218,bluewaterpoolsusa.com,https://bluewaterpoolsusa.com,urls.xlsx,Airtel,airtel.in,0.5758,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
219,abx5n1n7.cc,https://abx5n1n7.cc,urls.xlsx,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.8333,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
220,lml2vipaff05.cc,https://lml2vipaff05.cc,urls.xlsx,Vodafone Idea (VI),myvi.in,0.6667,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
221,bramclaw.my.id,https://bramclaw.my.id,urls.xlsx,National Health Authority (NHA),abdm.gov.in,0.5972,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
222,wildlayers.com,https://wildlayers.com,urls.xlsx,Coal India,coalindiatenders.nic.in,0.6649,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
223,rosastoneeg.com,https://rosastoneeg.com,urls.xlsx,Airtel,airtel.in,0.5934,False,False,False,True,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,0,False,False,rosastoneeg.com,,0,False,dns_gate_inactive,False,False,False,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for rosastoneeg.com,,,,,0.0,False,False,False,,,dns_gate_inactive,dns_gate_inactive,stage1_http
224,ezbrd.co,https://ezbrd.co,urls.xlsx,State Bank of India (SBI),sbicard.com,0.6762,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
225,connect2people360x.info,https://connect2people360x.info,urls.xlsx,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.5889,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
226,mis4624.cc,https://mis4624.cc,urls.xlsx,National Informatics Centre (NIC),kavach.mail.gov.in,0.5952,False,False,False,True,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,0,False,False,mis4624.cc,,0,False,dns_gate_inactive,False,False,False,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for mis4624.cc,,,,,0.0,False,False,False,,,dns_gate_inactive,dns_gate_inactive,stage1_http
227,ncbackyardbouncers.com,https://ncbackyardbouncers.com,urls.xlsx,Airtel,airtelpayments.bank.in,0.6574,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
228,daisyfrost.com,https://daisyfrost.com,urls.xlsx,Axis Bank,axismf.com,0.6889,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
229,freedomroadfinancialdealerhub.com,https://freedomroadfinancialdealerhub.com,urls.xlsx,National Informatics Centre (NIC),kavach.mail.gov.in,0.6178,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
230,di9rke.top,https://di9rke.top,urls.xlsx,Airtel,airtel.in,0.6667,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
231,flydownloads.space,https://flydownloads.space,urls.xlsx,State Bank of India (SBI),homeloans.sbi,0.6111,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
232,sweetcookii.com,https://sweetcookii.com,urls.xlsx,Election Commision of India (ECI),eci.gov.in,0.6162,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
233,phoenixwanderlust.in,https://phoenixwanderlust.in,urls.xlsx,Punjab National Bank (PNB),pnbindia.in,0.6454,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
234,coastalcounselingcenter.org,https://coastalcounselingcenter.org,urls.xlsx,Coal India,coalindiatenders.nic.in,0.69,False,False,False,True,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,0,False,False,coastalcounselingcenter.org,,0,False,dns_gate_inactive,False,False,False,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for coastalcounselingcenter.org,,,,,0.0,False,False,False,,,dns_gate_inactive,dns_gate_inactive,stage1_http
235,pulsefck.store,https://pulsefck.store,urls.xlsx,HDFC Bank,netbanking.hdfcbank.com,0.5833,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
236,oliveandjunes.store,https://oliveandjunes.store,urls.xlsx,Coal India,coalindiatenders.nic.in,0.6981,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
