input_position,input_url,normalized_url,source_workbook,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_matching_domain,best_score,confidence_band,lexical_score,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,clip_similarity,typo_similarity,generic_token_only_match,direct_brand_evidence_count,clip_corroborated,stage1_passthrough,domain_component,clip_component,hash_component
5025,swisswoldsolutions.org,https://swisswoldsolutions.org,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Indian Oil Corporation Limited (IOCL),iocl.com,0.0,,0.6389,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2727,False,0,False,False,0.0,0.0,0.0
5026,stephaniegwynbrown.org,https://stephaniegwynbrown.org,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Punjab National Bank (PNB),netpnb.com,0.0,,0.7222,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3333,False,0,False,False,0.0,0.0,0.0
5027,burgeonsls.online,https://burgeonsls.online,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,0.6,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.375,False,0,False,False,0.0,0.0,0.0
5028,umyobizdfw.com,https://umyobizdfw.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://umyobizdfw.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Vodafone Idea (VI),myvi.in,0.0,,0.6833,False,0,0,0,0,0,False,,False,False,False,0,0,umyobizdfw.com,,28037,False,stage1_low_suspicion,0.0,0.4286,False,0,False,False,0.0,0.0,0.0
5029,chinese-room.org,https://chinese-room.org,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6389,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2667,False,0,False,False,0.0,0.0,0.0
5030,sxdpq.net,https://sxdpq.net,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://sxdpq.net,,,,False,False,False,,,stage1_suspected_non_escalated,stage1_http,stage1_suspected_non_escalated,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,0.5889,False,28,0,0,0,28,False,title_brand_match|body_brand_match,False,False,False,1,0,sxdpq.net,,407,False,stage1_suspected_non_escalated,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
5031,nobulproject.com,https://nobulproject.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://nobulproject.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Punjab National Bank (PNB),pnb.bank.in,0.0,,0.6389,False,0,0,0,0,0,False,,False,False,False,0,0,nobulproject.com,,1395,False,stage1_low_suspicion,0.0,0.2667,False,0,False,False,0.0,0.0,0.0
5032,haxarovunanipa.shop,https://haxarovunanipa.shop,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canarabank.bank.in,0.0,,0.6381,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4167,False,0,False,False,0.0,0.0,0.0
5033,konekta670.online,https://konekta670.online,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),nha.gov.in,0.0,,0.6222,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3077,False,0,False,False,0.0,0.0,0.0
5034,pigeoncome.cz,https://pigeoncome.cz,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://pigeoncome.cz,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Oil Corporation Limited (IOCL),iocl.com,0.0,,0.6833,False,0,0,0,4,4,False,iframe_present,False,False,False,0,0,pigeoncome.cz,pigeoncome.cz,16015,False,stage1_low_suspicion,0.0,0.4286,False,0,False,False,0.0,0.0,0.0
5035,directorycr.com,https://directorycr.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://directorycr.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Railway Catering and Tourism Corporation (IRCTC),irctctourism.com,0.0,,0.6923,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,directorycr.com,,114,False,stage1_low_suspicion,0.0,0.5517,False,0,False,False,0.0,0.0,0.0
5036,womensmarchcontracosta.org,https://womensmarchcontracosta.org,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.womensmarchcontracosta.org/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.6258,False,8,4,0,0,12,False,body_brand_match|favicon_brand_match|auth_wording,False,False,False,1,1,www.womensmarchcontracosta.org,www.womensmarchcontracosta.org,25751,False,stage1_low_suspicion,0.0,0.3871,False,0,False,False,0.0,0.0,0.0
5037,axcellerated-worldwide.com,https://axcellerated-worldwide.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,0.5788,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2963,True,0,False,False,0.0,0.0,0.0
5038,luxlivingnc.com,https://luxlivingnc.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000),,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.0,,0.6242,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.375,False,0,False,False,0.0,0.0,0.0
5039,suesilverlaw.com,https://suesilverlaw.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.stockattorneys.com/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,bseindia.com,0.0,,0.6111,False,0,0,3,4,7,False,multi_redirect_chain|final_domain_changed,False,False,False,0,2,www.stockattorneys.com,www.stockattorneys.com,32768,False,stage1_low_suspicion,0.0,0.43,False,0,False,False,0.0,0.0,0.0
5040,mfc4saisons.com,https://mfc4saisons.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),kavach.mail.gov.in,0.0,,0.6742,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4,True,0,False,False,0.0,0.0,0.0
5041,trpdwi.vip,https://trpdwi.vip,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.0,,0.5778,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
5042,vaastukalpaa.com,https://vaastukalpaa.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://vaastukalpaa.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.5833,False,12,0,6,0,18,False,meta_brand_match|body_brand_match|suspicious_hosting_provider,False,False,False,1,0,vaastukalpaa.com,vaastukalpaa.com,32768,False,stage1_low_suspicion,0.0,0.3333,False,0,False,False,0.0,0.0,0.0
5043,redbirdelectricalcontractors.com,https://redbirdelectricalcontractors.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://redbirdelectricalcontractors.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,0.7321,False,0,0,0,0,0,False,,False,False,False,0,0,redbirdelectricalcontractors.com,,10980,False,stage1_low_suspicion,0.0,0.1935,False,0,False,False,0.0,0.0,0.0
5044,areyoubeingtargeted.org,https://areyoubeingtargeted.org,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://areyoubeingtargeted.org,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,0.7193,False,0,0,0,0,0,False,,False,False,False,0,0,areyoubeingtargeted.org,,32768,False,stage1_low_suspicion,0.0,0.2727,False,0,False,False,0.0,0.0,0.0
5045,metin2pserver.xyz,https://metin2pserver.xyz,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://metin2pserver.xyz,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6068,False,8,0,6,0,14,False,meta_brand_match|suspicious_hosting_provider,False,False,False,1,0,metin2pserver.xyz,metin2pserver.xyz,21028,False,stage1_low_suspicion,0.0,0.25,False,0,False,False,0.0,0.0,0.0
5046,docor-store.online,https://docor-store.online,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://grupodocor.com/es/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.67,False,4,0,3,4,11,False,body_brand_match|multi_redirect_chain|final_domain_changed,False,False,False,1,3,grupodocor.com,grupodocor.com,32768,False,stage1_low_suspicion,0.0,0.5,False,0,False,False,0.0,0.0,0.0
5047,318m.com,https://318m.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://318m.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),abdm.gov.in,0.0,,0.6667,False,0,0,3,6,9,False,suspicious_certificate|js_redirect,False,False,False,0,0,318m.com,,2713,False,stage1_low_suspicion,0.0,0.5,False,0,False,False,0.0,0.0,0.0
5048,brinkskin.com,https://brinkskin.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://brinkskin.com/password,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,IndusInd Bank,indusind.bank.in,0.0,,0.7269,False,0,0,0,0,0,False,,False,False,False,0,1,brinkskin.com,brinkskin.com,32768,False,stage1_low_suspicion,0.0,0.5882,False,0,False,False,0.0,0.0,0.0
5049,opcthailand.org,https://opcthailand.org,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://opcthailand.org,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6742,False,4,0,0,0,4,False,body_brand_match,False,False,False,1,0,opcthailand.org,img.sedoparking.com,23851,False,stage1_low_suspicion,0.0,0.4,False,0,False,False,0.0,0.0,0.0
5050,aatene.com,https://aatene.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://aatene.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,0.6667,False,0,0,6,6,12,False,suspicious_hosting_provider|image_heavy_low_text,False,False,False,0,0,aatene.com,aatene.com,32768,False,stage1_low_suspicion,0.0,0.5,False,0,False,False,0.0,0.0,0.0
5051,amicainsurance.academy,https://amicainsurance.academy,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.0,,0.7471,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4211,False,0,False,False,0.0,0.0,0.0
5052,avto.moda,https://avto.moda,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://expireddomains.com/domain/avto.moda,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,0.6111,False,0,0,0,4,4,False,final_domain_changed,False,False,False,0,1,expireddomains.com,expireddomains.com,32768,False,stage1_low_suspicion,0.0,0.4,False,0,False,False,0.0,0.0,0.0
5053,rapidinsurancequiz.com,https://rapidinsurancequiz.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://rapidinsurancequiz.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.0,,0.6926,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,rapidinsurancequiz.com,,114,False,stage1_low_suspicion,0.0,0.3478,False,0,False,False,0.0,0.0,0.0
5054,drbjenison.com,https://drbjenison.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.drbgrandrapids.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.7667,False,4,0,0,4,8,False,body_brand_match|final_domain_changed,False,False,False,1,1,www.drbgrandrapids.com,cdn.prod.website-files.com,32768,False,stage1_low_suspicion,0.0,0.4615,False,0,False,False,0.0,0.0,0.0
5055,forthetabletop.com,https://forthetabletop.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://forthetabletop.com,,,,False,False,False,,,stage1_suspected_non_escalated,stage1_http,stage1_suspected_non_escalated,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,0.6508,False,28,0,0,0,28,False,title_brand_match|body_brand_match,False,False,False,1,0,forthetabletop.com,,358,False,stage1_suspected_non_escalated,0.0,0.4,False,0,False,False,0.0,0.0,0.0
5056,comfortcovers.com,https://comfortcovers.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://comfortcovers.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Coal India,coalindiatenders.nic.in,0.0,,0.6122,False,0,0,0,0,0,False,,False,False,False,0,0,comfortcovers.com,,32768,False,stage1_low_suspicion,0.0,0.4138,False,0,False,False,0.0,0.0,0.0
5057,exithomessolutions.com,https://exithomessolutions.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://exithomessolutions.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Axis Bank,axis.bank.in,0.0,,0.6389,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,exithomessolutions.com,,114,False,stage1_low_suspicion,0.0,0.2727,False,0,False,False,0.0,0.0,0.0
5058,logwork.online,https://logwork.online,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://logwork.online,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,0.5619,False,0,4,6,0,10,False,auth_wording|suspicious_hosting_provider,False,False,False,0,0,logwork.online,,32012,False,stage1_low_suspicion,0.0,0.3333,True,0,False,False,0.0,0.0,0.0
5059,pichot.org,https://pichot.org,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.linkedin.com/in/pichotf/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Jio,jio.com,0.0,,0.6667,False,0,0,0,10,10,False,js_redirect|final_domain_changed,False,False,False,0,1,www.linkedin.com,,1530,False,stage1_low_suspicion,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
5060,sarrafaziziye.online,https://sarrafaziziye.online,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canararobeco.com,0.0,,0.5983,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.32,False,0,False,False,0.0,0.0,0.0
5061,dvcoconsulting.com,https://dvcoconsulting.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.0,,0.6857,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.53,False,0,False,False,0.0,0.0,0.0
5062,555edu.com,https://555edu.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,http://www.555edu.com/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbisecurities.in,0.0,,0.6581,False,0,0,0,6,6,False,js_redirect,False,False,False,0,1,www.555edu.com,,32768,False,stage1_low_suspicion,0.0,0.4211,False,0,False,False,0.0,0.0,0.0
5063,falouix.info,https://falouix.info,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1000),,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,0.6762,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.5,True,0,False,False,0.0,0.0,0.0
5064,dewyedit.com,https://dewyedit.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://dewyedit.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Vodafone Idea (VI),myvi.in,0.0,,0.5833,False,0,0,0,0,0,False,,False,False,False,0,0,dewyedit.com,,11281,False,stage1_low_suspicion,0.0,0.3333,False,0,False,False,0.0,0.0,0.0
5065,redoxsynergy.com,https://redoxsynergy.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.0,,0.6437,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4211,False,0,False,False,0.0,0.0,0.0
5066,ytdyb.blog,https://ytdyb.blog,123456.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://secureailink.com/pingmetazeronew?redirect=https%3A%2F%2Ftrk.fuel-care-present-responsible.com%2FAyufVJnHcCLNyOm%3Fcid%3D%7Bclick_id%7D%26sub1%3D02212026-512_Clicker_Etoc_send18_30Krec_MMS_21_Feb_2026-ETOC-hash1025&traffic=ETOC/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.5778,False,4,0,0,10,14,False,body_brand_match|meta_refresh|final_domain_changed,False,False,False,1,1,secureailink.com,,685,False,stage1_low_suspicion,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
5067,fxmentorus.com,https://fxmentorus.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://fxmentorus.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.6185,False,8,0,6,0,14,False,meta_brand_match|suspicious_hosting_provider,False,False,False,1,0,fxmentorus.com,,32768,False,stage1_low_suspicion,0.0,0.4211,False,0,False,False,0.0,0.0,0.0
5068,beef3r.info,https://beef3r.info,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://beef3r.info,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbilife.co.in,0.0,,0.6429,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,beef3r.info,,114,False,stage1_low_suspicion,0.0,0.4615,False,0,False,False,0.0,0.0,0.0
5069,31bf5a343250fb98.com,https://31bf5a343250fb98.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,bsestarmf.in,0.0,,0.5694,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4,False,0,False,False,0.0,0.0,0.0
5070,rzfju.com,https://rzfju.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,HDFC Bank,hdfcfund.com,0.0,,0.55,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3377,False,0,False,False,0.0,0.0,0.0
5071,ruggedcycle.com,https://ruggedcycle.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,0.5909,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3529,False,0,False,False,0.0,0.0,0.0
5072,payzumo.com,https://payzumo.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://payzumo.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),abdm.gov.in,0.0,,0.5952,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,payzumo.com,,114,False,stage1_low_suspicion,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
5073,latavernefontainebleau.com,https://latavernefontainebleau.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://latavernefontainebleau.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.6202,False,8,0,0,0,8,False,meta_brand_match,False,False,False,1,0,latavernefontainebleau.com,,32768,False,stage1_low_suspicion,0.0,0.3571,False,0,False,False,0.0,0.0,0.0
5074,fabric.supply,https://fabric.supply,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://fabric.supply,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,0.6667,False,0,0,0,6,6,False,meta_refresh,False,False,False,0,0,fabric.supply,,4883,False,stage1_low_suspicion,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
5075,bytelyn.property,https://bytelyn.property,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,,0.6905,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4762,False,0,False,False,0.0,0.0,0.0
5076,vicvilgardentools.com,https://vicvilgardentools.com,123456.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://vicvilgardentools.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbicard.com,0.0,,0.6695,False,0,0,6,0,6,False,suspicious_hosting_provider,False,False,False,0,0,vicvilgardentools.com,vicvilgardentools.com,32768,False,stage1_low_suspicion,0.0,0.4467,False,0,False,False,0.0,0.0,0.0
5077,websalesl.shop,https://websalesl.shop,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1000),,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.0,,0.6944,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4615,False,0,False,False,0.0,0.0,0.0
5078,lunarstitches.org,https://lunarstitches.org,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://lunarstitches.org,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,,0.6456,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,lunarstitches.org,,114,False,stage1_low_suspicion,0.0,0.3704,False,0,False,False,0.0,0.0,0.0
