input_position,input_url,normalized_url,exclusion_stage,reason,dns_status,dns_decision,strict_lexical_hit,lexical_score_pass,fallback_rank_only,candidate_generation_reason
69500,cybermutpaiement.info,https://cybermutpaiement.info,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
69501,abhaygaur.in,https://abhaygaur.in,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69502,atrium26.com,https://atrium26.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69503,diy-beaute.com,https://diy-beaute.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69504,hertsfencing.org,https://hertsfencing.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69505,rocketqty.com,https://rocketqty.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69506,roboticshealth.com,https://roboticshealth.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69507,monster999.link,https://monster999.link,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69508,g2g168p.space,https://g2g168p.space,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69509,merxton.com,https://merxton.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69510,waqashasan.com,https://waqashasan.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69511,riludev.com,https://riludev.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69512,rebeccajmoran.com,https://rebeccajmoran.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69513,shfk147.icu,https://shfk147.icu,dns_gate,dns_rejected,timeout,rejected,False,False,True,fallback_top_k
69514,filmywap.us,https://filmywap.us,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69515,goodclothe.com,https://goodclothe.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69516,asesoresforent.com,https://asesoresforent.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69517,hyperleap.net,https://hyperleap.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69518,goldwin123.net,https://goldwin123.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69519,hudson-powdercoating.com,https://hudson-powdercoating.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69520,sivisual.com,https://sivisual.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69521,kedai168langit.com,https://kedai168langit.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69522,lincktietcc.icu,https://lincktietcc.icu,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
69523,108473.app,https://108473.app,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69524,duo.asia,https://duo.asia,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
69525,haotomotivparca.com,https://haotomotivparca.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69526,hongkonglightup.com,https://hongkonglightup.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69527,misterbigslots.com,https://misterbigslots.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69528,dpclientsftp.com,https://dpclientsftp.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69529,8iys1ib1.top,https://8iys1ib1.top,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
69530,debproctor.com,https://debproctor.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69531,repomutt.com,https://repomutt.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69532,whg-hotels.com,https://whg-hotels.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
69533,y43gxw75.top,https://y43gxw75.top,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69534,mango-ferrari-pg.com,https://mango-ferrari-pg.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69535,c0p2k4.com,https://c0p2k4.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69536,pennythrifty.com,https://pennythrifty.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69537,wizehealth.shop,https://wizehealth.shop,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69538,aravindops.cloud,https://aravindops.cloud,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
69539,58oyun.com,https://58oyun.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69540,custom-tee-shirts-1391.shop,https://custom-tee-shirts-1391.shop,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
69541,vocationdomains.com,https://vocationdomains.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69542,curthammonmd.com,https://curthammonmd.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
69543,viagraeddrug.online,https://viagraeddrug.online,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69544,leadiumx.com,https://leadiumx.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69545,ssjq3x.top,https://ssjq3x.top,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69546,strategyenterprizes.com,https://strategyenterprizes.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69547,vastdefi.com,https://vastdefi.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69548,ohmystars.art,https://ohmystars.art,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69549,ai-wens.com,https://ai-wens.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69550,konaheadwear.com,https://konaheadwear.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69551,icamhd.com,https://icamhd.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69552,partybottoms.com,https://partybottoms.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69553,vipnor.com,https://vipnor.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69554,detroitdoorreplacement.com,https://detroitdoorreplacement.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69555,bisada.shop,https://bisada.shop,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69556,ordinalswrapper.com,https://ordinalswrapper.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69557,petersonforge.com,https://petersonforge.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
69558,zephymc.lat,https://zephymc.lat,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69559,welcome2freedom.com,https://welcome2freedom.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69560,jetkoo96.icu,https://jetkoo96.icu,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69561,carolinecoppini.com.br,https://carolinecoppini.com.br,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69562,divergentmind.org,https://divergentmind.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69563,renzisandersart.com,https://renzisandersart.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69564,5wbs.com,https://5wbs.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69565,makeitprettypainting.com,https://makeitprettypainting.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69566,stevensonranchliving.com,https://stevensonranchliving.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69567,videotopromptpro.com,https://videotopromptpro.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69568,huwei123.com,https://huwei123.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69569,aziendamontalbano.com,https://aziendamontalbano.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69570,sihuixingyuan.com,https://sihuixingyuan.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69571,zer2b.com,https://zer2b.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69572,activelogistic.com,https://activelogistic.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69573,wjcasinobr3.com,https://wjcasinobr3.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
69574,gthihm.vip,https://gthihm.vip,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
69575,ubless.shop,https://ubless.shop,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
69576,fbwjl.com,https://fbwjl.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69577,lafarmaciapapa.com,https://lafarmaciapapa.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69578,znscc.com,https://znscc.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69579,somisun.com,https://somisun.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
69580,legendx.space,https://legendx.space,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69581,cranemarketingpros.com,https://cranemarketingpros.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69582,epicultb.com,https://epicultb.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69584,dionysus360.com,https://dionysus360.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69585,paidpink.com,https://paidpink.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69586,lyntous.com,https://lyntous.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69587,idnz.ru,https://idnz.ru,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69588,sanjostba.org,https://sanjostba.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69589,tharaphoto.com,https://tharaphoto.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69590,mtfu5x.vip,https://mtfu5x.vip,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69591,wrminerohyb.top,https://wrminerohyb.top,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
69592,sport-kaiyundownload.com,https://sport-kaiyundownload.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69593,neonfeatherlab.org,https://neonfeatherlab.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69594,executiveresumetemplate.com,https://executiveresumetemplate.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69595,galileo.earth,https://galileo.earth,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69596,oiw0wt.vip,https://oiw0wt.vip,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69597,sven-rananculus.com,https://sven-rananculus.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
69598,rsxsm.com,https://rsxsm.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69599,tehranbodycenter.com,https://tehranbodycenter.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
69600,begumganjtsc.com,https://begumganjtsc.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69601,agesmart-re-fund.com,https://agesmart-re-fund.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69602,almadecolmena.com,https://almadecolmena.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69603,shilacare.com,https://shilacare.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69604,salvohealth.cc,https://salvohealth.cc,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69605,cuan805.art,https://cuan805.art,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69606,222hermosa.com,https://222hermosa.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69607,k-ethics.com,https://k-ethics.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69608,atasns.com,https://atasns.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
69609,mygondekenterprise.com,https://mygondekenterprise.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69610,evpoweredge.com,https://evpoweredge.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69611,beldigitalstudios.com,https://beldigitalstudios.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69612,malinenterpriseinc.com,https://malinenterpriseinc.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69613,wholesalebidets.com,https://wholesalebidets.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69614,cafecolibanmusic.com,https://cafecolibanmusic.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69615,wearyourhood.com,https://wearyourhood.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69616,alipayzxczn.com,https://alipayzxczn.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69617,tgevtcw.com,https://tgevtcw.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69618,gabrielloganbraun.com,https://gabrielloganbraun.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69619,goldenbeauty.us,https://goldenbeauty.us,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69620,ecceterram.com,https://ecceterram.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69621,vortice-consulting.com,https://vortice-consulting.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69622,gratifyingcare.com,https://gratifyingcare.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69623,merrickco.info,https://merrickco.info,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69624,neurologie-langenselbold.com,https://neurologie-langenselbold.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69625,qmbaoxiao.com,https://qmbaoxiao.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69626,realtytelligence.com,https://realtytelligence.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69627,japanauctionagent.com,https://japanauctionagent.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69628,ytpremiummodapk.com,https://ytpremiummodapk.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69629,ahyflw.com,https://ahyflw.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
69630,123advertise.com,https://123advertise.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69631,guangzhouzikao.com,https://guangzhouzikao.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69632,devutilityhub.com,https://devutilityhub.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69633,documenttranslationservice.co.uk,https://documenttranslationservice.co.uk,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69634,matervision.com.br,https://matervision.com.br,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69635,9funl.cc,https://9funl.cc,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69636,ye82bev4j2j2h3.icu,https://ye82bev4j2j2h3.icu,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69637,sailorin.com,https://sailorin.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69638,aviweisfogel.com,https://aviweisfogel.com,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
69639,boldtrendorbit.com,https://boldtrendorbit.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69640,yszhome.com,https://yszhome.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69641,marblerestorationservice.com,https://marblerestorationservice.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69642,carfinanceclaimshub.com,https://carfinanceclaimshub.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69643,moneycode123.com,https://moneycode123.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69644,adminty.com,https://adminty.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69645,cargochamp.com,https://cargochamp.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69646,h2bet-c.com,https://h2bet-c.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
69647,diuwin02.in.net,https://diuwin02.in.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69648,signals-education.com,https://signals-education.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69649,excursaoconexaolitoralsc.com,https://excursaoconexaolitoralsc.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69650,media-hub.fun,https://media-hub.fun,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69651,mieuxetrementalsobeys.com,https://mieuxetrementalsobeys.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69652,hannapets.com,https://hannapets.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69653,maplesyrupcandy.com,https://maplesyrupcandy.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69654,kawai-keiji.com,https://kawai-keiji.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69655,mischievousthief.com,https://mischievousthief.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69656,onlinemovingcompanies.com,https://onlinemovingcompanies.com,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
69657,cannabismarket.store,https://cannabismarket.store,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69658,intlaomenjinsha.com,https://intlaomenjinsha.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69659,super-conversations.com,https://super-conversations.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69660,gvassessoria.online,https://gvassessoria.online,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69661,unionite.com,https://unionite.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69662,voodoodreams-casino.org,https://voodoodreams-casino.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69663,harmonysports.co,https://harmonysports.co,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69664,sz-royaljewels.top,https://sz-royaljewels.top,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
69665,christina-stephen.org,https://christina-stephen.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69666,phdabaw.com,https://phdabaw.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69667,sevenproject.art,https://sevenproject.art,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69668,trees-for-equity.org,https://trees-for-equity.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69669,trudystudio.com,https://trudystudio.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
69670,4sscreation.com,https://4sscreation.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69671,securexo.info,https://securexo.info,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69672,mcka-362.com,https://mcka-362.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
69673,lottolsnd.com,https://lottolsnd.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69674,411tube.com,https://411tube.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69675,uplbxnuoam.com,https://uplbxnuoam.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
69676,3g82i.com,https://3g82i.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69677,phiepsilongalleonfoundation.net,https://phiepsilongalleonfoundation.net,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
69678,pcieshop.com,https://pcieshop.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
69679,canaanrealestate.com.mx,https://canaanrealestate.com.mx,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69680,cfonline.fun,https://cfonline.fun,dns_gate,dns_rejected,no_records,rejected,True,True,False,jw_primary
69681,mutatio.org,https://mutatio.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69682,lotus86goal.space,https://lotus86goal.space,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69683,drsrkhanbd.com,https://drsrkhanbd.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69684,abidenterprise.com,https://abidenterprise.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69685,savia484new.click,https://savia484new.click,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69686,mavericksurfacepreparations.com,https://mavericksurfacepreparations.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69687,fabriziocaldeira.com,https://fabriziocaldeira.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69688,futuregardens1.com,https://futuregardens1.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69689,dealdashz.com,https://dealdashz.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
69690,dpccbd.com,https://dpccbd.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69691,dssoapandcandleco.com,https://dssoapandcandleco.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69692,pju68b.vip,https://pju68b.vip,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
69693,esthetiquedentistryashburn.website,https://esthetiquedentistryashburn.website,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69694,landnewsbottradinghub.com,https://landnewsbottradinghub.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69695,mjplumberandheatingltd.co.uk,https://mjplumberandheatingltd.co.uk,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69696,spear-associates.com,https://spear-associates.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69697,claw.creditcard,https://claw.creditcard,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69698,booneoliveoil.com,https://booneoliveoil.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
69699,zionnightspodcasting.com,https://zionnightspodcasting.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
